,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
361680,362249,"['GN2701', 'GN2703']",20200117,LUCKY (feat. Tay Money),10377096,[1957541],LUCKY (feat. Tay Money),GN2700,['BLVK JVCK'],362249
361838,362407,['GN2701'],20191025,Hypnotize (feat. LexBlaze),10350874,"[2084365, 1954438]",Hypnotize (feat. LexBlaze),GN2700,"['Chester Young', 'Jasted']",362407
362002,362572,"['GN2701', 'GN2703']",20190201,Citadel,10247692,[967838],Citadel,GN2700,['Leroy Moreno'],362572
362023,362593,['GN1101'],20190918,How Do You Know (NCS),10331609,[2742350],How Do You Know,GN2700,['Arlow'],362593
362631,363201,['GN2701'],20190419,Solitude,10276837,"[724287, 2640456]",Solitude,GN2700,"['The Fat Rat', 'Slaydit']",363201
362921,363491,"['GN2701', 'GN2703', 'GN2704']",20181019,A State Of Trance Top 20 - October 2018 (Selected by Armin van Buuren) (ADE Special),10213565,[2111890],Wormhole,GN2700,['NWYR'],363491
363467,364038,['GN2701'],20190322,Fat Beat (Download Ver.),10264310,"[729055, 713330]",Fat Beat,GN2700,"['Will Sparks', 'Danny Avila']",364038
363564,364135,['GN2701'],20191122,GOMF (feat. BRIDGE) (Tim Baresko Remix),10354650,[727850],GOMF (feat. BRIDGE) (Tim Baresko Remix),GN2700,['DVBBS'],364135
363971,364542,['GN2701'],20190501,Runaway,10279554,"[721397, 2641448]",Runaway,GN2700,"['Crywolf', 'Ianborg']",364542
364768,365339,['GN2701'],20191115,Sexy Girl,10351540,"[743443, 2754734, 455704]",Sexy Girl (Stefy De Cicco & Dj Nick Peloso English Mix),GN2700,"['Carolina Marquez', 'Ben Hamilton', 'Stefy De Cicco']",365339
364889,365460,"['GN2701', 'GN2703']",20191001,Surrender The Remixes,10334068,"[43137, 515644]",Surrender (Feat. Foux) (Hixxy Remix),GN2700,"['Darude', 'Ashley Wallbridge']",365460
365050,365622,['GN2701'],20200320,Scars at Night (feat. Jamie Lee Harrison),10409602,[1068316],Scars at Night (feat. Jamie Lee Harrison),GN2700,['Nicolas Haelg'],365622
365795,366368,"['GN2701', 'GN2703']",20180206,Thunderstorm,10136595,"[750960, 1814158]",Thunderstorm (Extended Mix),GN2700,"['Sam Laxton', 'Noire Lee']",366368
366091,366664,"['GN2701', 'GN2703']",20191024,Ready To Rave (Bass Modulators Remix),10342508,"[43122, 569092]",Ready To Rave (Bass Modulators Remix),GN2700,"['Armin Van Buuren', 'W&W']",366664
366114,366687,"['GN2701', 'GN2704']",20190405,I`m Not Alone 2019,10270645,[227229],I`m Not Alone (CamelPhat Remix),GN2700,['Calvin Harris'],366687
366244,366817,['GN2701'],20200313,Ain&#39;t That Just The Way,10402066,"[881780, 28329]",Ain&#39;t That Just The Way,GN2700,"['Charming Horses', 'Lutricia Mcneal']",366817
366521,367094,"['GN2701', 'GN2703']",20190114,Take Your Time,10241814,"[2620468, 2620474, 1284594]",Take Your Time,GN2700,"['Lennard Elliot', 'Victory', 'PolGrand']",367094
366650,367223,['GN0901'],20200214,Lust,10388866,[858246],Lust (Feat. Inconnue),GN2700,['Jace Mek'],367223
366947,367521,['GN2701'],20190426,Ultra 2019,10278788,"[487524, 177818, 202541, 28949]",Azukita,GN2700,"['Steve Aoki', 'Daddy Yankee', 'Play-N-Skillz', 'Elvis Crespo']",367521
367966,368541,['GN2701'],20200313,Happiest Year (Sam Feldt Remix),10407219,[735826],Happiest Year (Sam Feldt Remix),GN2700,['Jaymes Young'],368541
368587,369162,"['GN2701', 'GN2703']",20190426,Plur Genocide (feat. Lockdown),10280151,"[723877, 487524]",Plur Genocide (feat. Lockdown),GN2700,"['Carnage', 'Steve Aoki']",369162
368688,369263,['GN2701'],20190419,Starry Eyes (Remixes),10276820,[1230200],Starry Eyes (Steerner Remix),GN2700,['Young Bombs'],369263
368697,369272,['GN2701'],20200117,Loko (ft. Dances With White Girls),10376581,"[2020822, 2203536]",Loko (ft. Dances With White Girls),GN2700,"['LOthief', 'The Otherz']",369272
369595,370170,"['GN2701', 'GN2703', 'GN2704']",20190111,Psyhaus (Streaming Ver.),10241885,"[876408, 1073829]",Psyhaus,GN2700,"['Juicy M', 'Subshock & Evangelos']",370170
369631,370206,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Kenta,GN2700,['Tiesto'],370206
369637,370212,['GN2701'],20190614,Stay (Don`t Go Away) [feat. Raye] [David Guetta & R3HAB Remix],10297420,[182123],Stay (Don`t Go Away) [feat. Raye] [David Guetta & R3HAB Remix],GN2700,['David Guetta'],370212
369754,370330,"['GN2701', 'GN2703']",20190213,Old World Order,10250306,[2621114],Rude Boy,GN2700,['13'],370330
370651,371232,['GN2701'],20200214,Menage A Trois (Coustan Remix),10388229,"[1459262, 2761743]",Menage A Trois (Coustan Remix),GN2700,"['Lizot', 'Holy Molly']",371232
370657,371238,"['GN2701', 'GN2703']",20190827,Zener Diode,10321473,[1222246],The Assault (Original),GN2700,['Shlomo'],371238
370835,371416,['GN2701'],20200320,Hard To Say Goodbye (feat. Chloe Angelides) [Nitti Gritti Remix],10407823,"[1285422, 861804]",Hard To Say Goodbye (feat. Chloe Angelides) [Nitti Gritti Remix],GN2700,"['Ekali', 'Illenium']",371416
370845,371426,['GN2701'],20200403,Sorry,10412189,[261264],Sorry,GN2700,['Jens O.'],371426
370960,371542,['GN2701'],20200327,No Maybes,10409187,"[1092347, 959878, 174427]",No Maybes,GN2700,"['Ilkay Sencan', 'Era Istrefi', 'Arash']",371542
371415,371997,['GN1101'],20190816,In A Club,10406116,"[876464, 826410, 2860942]",In A Club,GN2700,"['Volac', 'Illusionize', 'Andre Longo']",371997
372243,372825,"['GN2701', 'GN2703']",20190426,Alone,10278669,"[827499, 245182]",Alone,GN2700,"['Kayzo', 'Our Last Night']",372825
372335,372917,"['GN2701', 'GN2703']",20190905,15 Years,10325675,"[524660, 735456]",Mysterious Times,GN2700,"['Bobina', 'Christina Novelli']",372917
373132,373715,"['GN2701', 'GN2703']",20190405,Solstice,10270226,"[2621051, 2638116]",Solstice,GN2700,"['Apollo Nash', 'Taygeto']",373715
373539,374122,"['GN2701', 'GN2703']",20190823,The Birth (Streaming Ver.),10322071,[982318],The Birth,GN2700,['Mike Cervello'],374122
379058,379648,"['GN2701', 'GN2703', 'GN2704']",20190709,FK IT,10304917,[729059],FK IT,GN2700,['GTA'],379648
379221,379811,['GN2701'],20200327,Fight Back (Club Mix),10411509,"[537129, 754350]",Fight Back (Club Mix),GN2700,"['Ummet Ozcan', 'Harris & Ford']",379811
379321,379911,['GN2701'],20190308,San Francisco (Alex Schulz Remix),10262045,[2635287],San Francisco (Alex Schulz Remix),GN2700,['Courier'],379911
379462,380052,['GN1101'],20071119,Alive 2007 (Bonus Tracks) (Live),10402999,"[104804, 2860094]",Human After All / Together / One More Time / Music Sounds Better with You,GN2700,"['Daft Punk', 'Stardust']",380052
380442,381033,['GN2701'],20190920,DANCING ON THE PEOPLE,10329855,[990703],Like This,GN2700,['Sofi Tukker'],381033
380652,381243,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],To Forever (Moonbeam Remix),GN2700,['Tiesto'],381243
381101,381692,['GN2701'],20180706,You Can Cry (Remixes),10181980,"[1203772, 39727, 715511]",You Can Cry (THRDL!FE Remix),GN2700,"['Marshmello', 'Juicy J', 'James Arthur']",381692
381309,381901,"['GN2701', 'GN2703']",20190823,Zurna Africa,10320061,[2297135],Zurna Africa,GN2700,['OTIOT'],381901
382123,382716,"['GN2701', 'GN2703']",20190517,Memento (Streaming Ver.),10287910,"[526087, 2112859]",Memento,GN2700,"['Bassjackers', 'TWIIG']",382716
382264,382857,"['GN2701', 'GN2703']",20190621,New York,10298501,[889132],New York,GN2700,['Aika'],382857
382646,383239,"['GN2701', 'GN2703']",20190301,Lightning (feat. Rochelle) (Streaming Ver.),10262538,[561735],Lightning (feat. Rochelle),GN2700,['Lady Bee'],383239
383438,384033,"['GN2701', 'GN2703']",20190702,Life,10302115,[924202],Life,GN2700,['Noise Cans'],384033
383729,384324,"['GN2701', 'GN2703', 'GN2704']",20190208,Space Journey / Thumper,10248958,[712209],Space Journey,GN2700,['MaRLo'],384324
383823,384418,['GN2701'],20190930,Forever EP,10333446,[2640593],Fly By Night (feat. No&#233;),GN2700,['Lucian'],384418
386281,386880,['GN1101'],20200316,Gimme a Sign (Radio Edit),10403148,[1230103],Gimme a Sign (Radio Edit),GN2700,['Michel Bellens'],386880
386704,387304,['GN1101'],20191213,READY TO GO,10365913,"[718219, 2137636, 718472]",READY TO GO,GN2700,"['Baauer', 'Channel Tres', 'Danny Brown']",387304
386722,387322,"['GN2701', 'GN2703', 'GN2704']",20180119,Blow Up,10130264,[858061],Blow Up,GN2700,['Curbi'],387322
386979,387580,"['GN2701', 'GN2703']",20191220,Zum Zum Zum,10367177,[2760072],Zum Zum Zum,GN2700,['Tropical Z'],387580
388050,388652,"['GN2701', 'GN2703']",20180629,Make It Look Good (Feat. Preditah),10179803,[787423],Make It Look Good (Feat. Preditah),GN2700,['Tom Zanetti'],388652
388054,388656,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Ride (Tiesto Remix),GN2700,['Tiesto'],388656
389044,389647,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Wasted (Feat. Leah),GN2700,['Tiesto'],389647
389349,389952,"['GN2701', 'GN2703', 'GN2704']",20190502,Trilogy,10279976,"[43122, 2113412]",La Resistance De L`Amour,GN2700,"['Armin Van Buuren', 'Shapov']",389952
389383,389986,"['GN2701', 'GN2703']",20180118,Story (Feat. Karina),10129564,[711415],Story (Feat. Karina),GN2700,['Black Jack'],389986
389925,390528,['GN2701'],20190719,Reckless (Download Ver.),10308885,"[438380, 534141]",Reckless,GN2700,"['Hardwell', 'Quintino']",390528
390055,390658,['GN2701'],20200313,Wicked Game,10402330,[2859474],Wicked Game,GN2700,['Yola Recoba'],390658
390471,391074,['GN2701'],20190412,Free To Go,10272994,"[957765, 720463]",Free To Go,GN2700,"['Seeb', 'Highasakite']",391074
390780,391383,['GN2701'],20190524,Defected Ibiza 2019,10288655,[1108042],Work It,GN2700,['Marie Davidson'],391383
392062,392669,"['GN2701', 'GN2703']",20190129,Sugar & Brownies,10246418,[2621961],Sugar & Brownies,GN2700,['DHARIA'],392669
393013,393620,['GN2701'],20200327,Dancing Next To Me (Frank Pole Remix),10409175,"[637391, 719424]",Dancing Next To Me (Frank Pole Remix),GN2700,"['Greyson Chance', 'Frank Pole']",393620
393561,394171,"['GN2701', 'GN2703']",20190426,All For You,10278679,"[717207, 830704]",All For You,GN2700,"['Wilkinson', 'Karen Harding']",394171
393827,394437,"['GN2701', 'GN2703']",20181227,Kaleidoscopic Daydream,10236653,"[2297636, 2558378]",Kaleidoscopic Daydream,GN2700,"['Xavian', 'OSITO']",394437
394775,395386,"['GN2701', 'GN2703']",20190426,Masterpiece,10277735,[207484],Masterpiece,GN2700,['Basshunter'],395386
394861,395472,['GN2701'],20190426,Drive (feat. Delilah Montagu) (Remixes),10283663,"[351784, 182123]",Drive (feat. Delilah Montagu) (Mandar Remix),GN2700,"['Black Coffee', 'David Guetta']",395472
394965,395576,"['GN2701', 'GN2703']",20180105,Coming Home,10124911,[353714],Coming Home (Radio Edit),GN2700,['Dream Dance Alliance'],395576
395179,395790,['GN2701'],20190821,K.I.T.T.,10319935,[2743318],K.I.T.T.,GN2700,['Nautylus'],395790
395836,396448,"['GN2701', 'GN2703']",20180124,Saiyan,10131913,"[354555, 531836]",Saiyan,GN2700,"['Fast Distance', 'Stonevalley']",396448
396099,396711,['GN2701'],20200228,My Boy (Elliot Adamson Remix),10400668,"[2740856, 28235]",My Boy (Elliot Adamson Remix),GN2700,"['R +', 'Dido']",396711
396280,396893,['GN2701'],20200306,Bad Habit,10400509,[633596],Bad Habit,GN2700,['Firebeatz'],396893
396412,397027,['GN2701'],20200129,Flashlight,10384540,"[354694, 720122]",Flashlight,GN2700,"['R3hab', 'Deorro']",397027
397400,398018,['GN2701'],20200103,Good Thing (Remixes),10370825,[644353],Good Thing (Osrin Remix) (Feat. Kehlani),GN2700,['Zedd'],398018
397624,398242,"['GN2701', 'GN2703']",20181214,When Everything Will Be Gone,10232887,[2559317],When Everything Will Be Gone,GN2700,['Unisoner'],398242
398138,398756,"['GN2701', 'GN2703', 'GN2704']",20181005,What A Rush,10208955,[589672],What A Rush,GN2700,['Orjan Nilsen'],398756
398486,399104,['GN2701'],20200306,Villa In Ibiza (feat. Stevie Appleton),10399108,[1143849],Villa In Ibiza (feat. Stevie Appleton),GN2700,['Lucas Estrada'],399104
399124,399742,"['GN2701', 'GN2703', 'GN2704']",20181221,Find Your Harmony Radioshow #134,10235009,[1077766],Whispers (FYH134),GN2700,['East & Atlas'],399742
399184,399802,['GN2701'],20191206,Orca,10361339,[2226193],Orca,GN2700,['Oscar House'],399802
399416,400034,"['GN2701', 'GN2703']",20180123,Black Hole Trance Music 01-18,10131350,"[733950, 748291, 1460319]",Intercontinental (Extended Mix),GN2700,"['Somna', 'TheRio', 'Solen']",400034
400016,400634,"['GN2701', 'GN2703']",20190731,Rampage Diet (NCS),10312503,[1626892],Rampage Diet,GN2700,['Spirix'],400634
400144,400762,"['GN2701', 'GN2703']",20190416,Slow Down (NCS),10274204,[2400569],Slow Down,GN2700,['Barren Gates'],400762
400788,401407,"['GN2701', 'GN2703']",20181123,IAMREADY,10225216,"[503115, 1382928]",Alive Tonight,GN2700,"['ReOrder', 'Emma Chatt']",401407
402194,402813,"['GN2701', 'GN2703']",20190111,404,10241480,"[2085521, 864409]",404 (Feat. Nyptane),GN2700,"['Zeneth', 'Blacklist']",402813
402248,402867,"['GN2701', 'GN2704']",20170303,Alone (Remixes),10042987,[943471],Alone (Jack Wins Remix),GN2700,['Alan Walker'],402867
402843,403462,['GN1101'],20200422,You Do You,10420314,[713154],Touch,GN2700,['Dillon Francis'],403462
404784,405403,"['GN2701', 'GN2703']",20190102,Wanna Know U (Socievole & Adalwolf Remix),10238074,[870959],Wanna Know U (Socievole & Adalwolf Remix),GN2700,['Burak Yeter'],405403
404862,405481,"['GN2701', 'GN2703']",20190727,Burning Bridges (NCS),10311748,"[1240258, 2020855]",Burning Bridges,GN2700,"['Beatcore', 'Ashley Apollodor']",405481
405128,405747,"['GN2701', 'GN2704']",20171215,Steve Aoki Presents Kolony (Remixes),10120093,"[487524, 861150]",Thank You Very Much (Feat. Sonny Digital) (Dyro & Loopers Remix),GN2700,"['Steve Aoki', 'Ricky Remedy']",405747
405365,405987,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Denial (Feat. Floria Ambra),GN2700,['Tiesto'],405987
405442,406064,['GN1101'],20200225,Delta Charlie,10393584,[732672],Delta Charlie (Original Mix),GN2700,['Carlo Ruetz'],406064
405702,406325,['GN1101'],20200313,Feel the Night,10402353,[2559185],Feel the Night,GN2700,['Taylor X'],406325
406029,406652,['GN2701'],20191001,I Can Feel It,10334087,[2748342],I Can Feel It,GN2700,['Patrick Lite'],406652
406688,407311,"['GN2701', 'GN2703']",20190515,Rescue,10284924,"[716922, 875329]",Rescue (Feat. Delaney Jane),GN2700,"['Zeds Dead', 'Dion Timmer']",407311
407282,407906,['GN2701'],20190503,All My Friends (Eden Prince Remix),10280620,[2189633],All My Friends (Eden Prince Remix),GN2700,['AJ Mitchell'],407906
408344,408969,['GN2701'],20190412,Vision (NCS),10272853,[2241536],Vision,GN2700,['Lost Sky'],408969
408719,409344,['GN1101'],20191018,Amsterdam Dance Event 2019 (presented by Spinnin&#39; Records) (Streaming Ver.),10339988,"[568312, 633596]",Illusion (feat. KARRA),GN2700,"['Nervo', 'Firebeatz']",409344
411257,411889,"['GN2701', 'GN2703']",20190218,Symphony Of Stars,10251920,"[491082, 735456]",Symphony Of Stars,GN2700,"['Markus Schulz', 'Christina Novelli']",411889
411856,412489,"['GN2701', 'GN2704']",20071008,Baby When The Light,376141,[182123],Baby When The Light (Fred Riester & David Guetta Rmx Radio Edit),GN2700,['David Guetta'],412489
413344,413980,['GN2701'],20191004,Feel So (feat. Fiora) (Streaming Ver.),10338678,"[716922, 724957]",Feel So (feat. Fiora),GN2700,"['Zeds Dead', 'Funkin Matt']",413980
413391,414027,['GN2701'],20200201,Bam Barabam,10386571,"[1798889, 1156534]",Bam Barabam,GN2700,"['Serge Legran', 'DJ DimixeR']",414027
413550,414187,"['GN2701', 'GN2703']",20180914,The Feeling (Streaming Ver.),10203794,"[773737, 896558]",The Feeling,GN2700,"['Afro Bros', 'Steve Andreas']",414187
413944,414582,['GN1101'],20200213,Cola (Remix),10387529,[2058934],Cola (Remix),GN2700,['Foley'],414582
414127,414765,['GN2701'],20190614,Stay (Don`t Go Away) [feat. Raye] [Djs From Mars Remix],10297422,[182123],Stay (Don`t Go Away) [feat. Raye] [Djs From Mars Remix],GN2700,['David Guetta'],414765
414774,415412,"['GN2701', 'GN2703']",20190426,Hoovela,10277748,"[487524, 2112859]",Hoovela,GN2700,"['Steve Aoki', 'TWIIG']",415412
414789,415427,"['GN2701', 'GN2703']",20190709,Take Me Away,10304735,[853655],Take Me Away (Feat. Kate Lensing),GN2700,['Ensidia'],415427
415317,415955,['GN1101'],20191018,Ibiza Closing Party Anthems 2019 (presented by Spinnin&#39; Records) (Streaming Ver.),10339985,[783931],Sensational (Zonderling Remix),GN2700,['Sam Feldt'],415955
415685,416323,"['GN2701', 'GN2703']",20180921,Slippin`,10206052,[2298548],Slippin`,GN2700,['Aemilian'],416323
415931,416569,['GN1101'],20200228,Comfort The Disturbed EP,10404966,[1232853],The Wise And The Disillusioned,GN2700,['Norbak'],416569
416725,417365,['GN2701'],20200214,Take A Chance,10388300,[724002],Take A Chance,GN2700,['Oliver Heldens'],417365
417838,418478,"['GN2701', 'GN2703']",20180123,Black Hole Trance Music 01-18,10131350,[493321],Somewhere In Spacetime (Extended Mix),GN2700,['Robert Nickson'],418478
418993,419635,"['GN2701', 'GN2703']",20190520,Off-Road,10287423,[943007],Off-Road (Original Mix),GN2700,['Toyaz Cat'],419635
419545,420188,['GN2701'],20190430,Go Now (Feat. Natalie Major),10279274,[2203235],Go Now (Feat. Natalie Major),GN2700,['WizG'],420188
419651,420294,['GN2701'],20200306,Let Your Love (Joshwa Remix),10399098,[1957612],Let Your Love (Joshwa Remix),GN2700,['Sammy Porter'],420294
419721,420364,"['GN2701', 'GN2703']",20180914,Deeper (Club Mix),10203614,[1069743],Deeper,GN2700,['Morello Twins'],420364
420185,420828,"['GN2701', 'GN2703', 'GN2704']",20180119,James Haskell`s Back Row Beats Workout (Mixed),10131047,"[787529, 790924]",Cola (Elderbrook Chilled Mix) (Mixed),GN2700,"['Camelphat', 'Elderbrook']",420828
420322,420965,['GN2701'],20191206,Look Around (feat. Teo Kylix),10361304,[1626225],Look Around (feat. Teo Kylix),GN2700,['Evokings'],420965
420453,421096,"['GN2701', 'GN2703', 'GN2704']",20180524,Blah Blah Blah,10169535,[43122],Blah Blah Blah,GN2700,['Armin Van Buuren'],421096
421116,421759,"['GN2701', 'GN2703']",20180205,Agarimo,10136098,[503080],Agarimo,GN2700,['DIM3NSION'],421759
421222,421866,"['GN2701', 'GN2703', 'GN2704']",20180919,The Gaming Beat (Feat. Kris Kiss),10205583,[413003],The Gaming Beat (Feat. Kris Kiss),GN2700,['Fedde Le Grand'],421866
421758,422402,"['GN2701', 'GN2703']",20190906,Turn Up,10326208,[423113],Turn Up,GN2700,['Kurd Maverick'],422402
421809,422453,"['GN2701', 'GN2703']",20180930,Rush (NCS),10208679,[2242954],Rush,GN2700,['Wubbaduck'],422453
421966,422611,['GN2701'],20190426,Bambola (Merk & Kremont Remix),10288495,[2625107],Bambola (Merk & Kremont Remix),GN2700,['Betta Lemme'],422611
423465,424112,"['GN2701', 'GN2703']",20190111,Dab It,10248900,"[1908769, 28617, 770624, 875329]",Dab It (Feat. Kid Capri),GN2700,"['1000volts', 'Redman', 'Jayceeoh', 'Dion Timmer']",424112
424116,424763,['GN2701'],20191025,Bulb,10343215,[2751662],Bulb,GN2700,['Magus'],424763
425233,425885,"['GN2701', 'GN2703']",20190108,New Beginning,10239938,[730777],New Beginning,GN2700,['John Newall'],425885
425279,425931,"['GN2701', 'GN2703']",20181005,What Goes Up (feat. Nevve),10211170,[882045],What Goes Up (feat. Nevve),GN2700,['Choco'],425931
426407,427059,"['GN2701', 'GN2703']",20190419,Live at Ultra Music Festival Miami 2019 (A State of Trance Stage) (Highlights),10275874,"[698411, 732345]",Higher Love (Mixed),GN2700,"['Seven Lions', 'Jason Ross']",427059
426689,427341,"['GN2701', 'GN2703']",20190520,Because I Got You,10287069,"[726007, 2643978]",Because I Got You (feat. Loe),GN2700,"['Bisbetic', 'Felis & Shaz']",427341
426789,427441,['GN2701'],20200228,Miami Deja Vu,10395452,"[994300, 2856834]",Miami Deja Vu,GN2700,"['Komodo', 'Sykes']",427441
427407,428059,"['GN2701', 'GN2703']",20190122,Momentum,10244289,[227485],Momentum,GN2700,['Nash'],428059
427813,428466,['GN2701'],20200309,Skin (Steve Brian Remix) [Feat. Siena Bella],10400122,[921130],Skin (Steve Brian Remix) [Feat. Siena Bella],GN2700,['Mimo'],428466
428129,428782,['GN2701'],20200124,My Frequency (feat. RebMoe),10379594,"[32887, 730645]",My Frequency (feat. RebMoe),GN2700,"['Tiesto', '7 Skies']",428782
428181,428834,['GN2701'],20190426,Hold You Down (Zaydro Remix),10278692,"[1024373, 569331]",Hold You Down (Zaydro Remix) (feat. Kedo Rebelle),GN2700,"['Chris Odd', 'Elton Smith']",428834
428421,429074,['GN2701'],20200403,Super Bitch 2.0,10411927,[358524],Super Bitch 2.0 (Extended),GN2700,['Maxximal'],429074
429416,430069,"['GN2701', 'GN2703']",20190516,Mystic Vibes,10287579,[731302],Mystic Vibes,GN2700,['Claus Backslash'],430069
431611,432267,"['GN2701', 'GN2703']",20181227,Run Away,10236651,"[734647, 732676, 835954, 732581]",Run Away,GN2700,"['Airborn', 'Bogdan Vix', 'KeyPlayer', 'Alexandra Badoi']",432267
431708,432364,"['GN2701', 'GN2703']",20180927,What`s On My Mind,10206682,[881900],What`s on My Mind (Feat. David Celine),GN2700,['B-Goss'],432364
432032,432688,"['GN2701', 'GN2703']",20190503,Feels So Good (feat. Kelli-Leigh),10280884,"[32887, 982969]",Feels So Good (feat. Kelli-Leigh),GN2700,"['Tiesto', 'Justin Caruso']",432688
432050,432706,"['GN2701', 'GN2703']",20190418,The Bass,10275107,"[518460, 2084733]",The Bass,GN2700,"['Afrojack', 'Chico Rose']",432706
432220,432876,['GN2701'],20200117,Game Boy,10389806,[693851],Game Boy,GN2700,['Felguk'],432876
432536,433193,['GN2701'],20191220,All I Ever Wanted (feat. River),10368202,[566756],All I Ever Wanted (feat. River),GN2700,['Eat More Cake'],433193
432875,433532,"['GN2701', 'GN2703']",20200313,Mistakes (Club Mix),10401321,"[924428, 418666]",Mistakes (Club Mix),GN2700,"['Jonas Blue', 'Paloma Faith']",433532
435564,436227,"['GN2701', 'GN2703']",20190717,Eleventh Hour,10307929,[958964],Eleventh Hour (Original Mix),GN2700,['Farius'],436227
436223,436886,['GN2701'],20191025,NEMO FLIP,10343218,[2740980],NEMO FLIP,GN2700,['AIG'],436886
436724,437388,['GN2701'],20200417,High (feat. HILLA),10418554,[2061607],High (feat. HILLA),GN2700,['Aexcit'],437388
437169,437833,"['GN2701', 'GN2703']",20190607,Tambores (Blastoyz Remix),10294168,"[626831, 1133710]",Tambores (Blastoyz Remix),GN2700,"['Andrew Rayel', 'Graham Bell']",437833
437398,438062,['GN2701'],20190411,Sun-O Pe Ea (Otto Stories Remix),10273142,[2566085],Sun-O Pe Ea (Otto Stories Remix),GN2700,['Andreea Olaru'],438062
438110,438774,"['GN2701', 'GN2703']",20190125,Dragonfly,10245650,[559647],Dragonfly,GN2700,['Corti Organ'],438774
438874,439539,['GN2701'],20190418,Prism (NCS),10275133,"[2639916, 1134751]",Prism,GN2700,"['Summer Was Fun', 'Laura Brehm']",439539
439622,440287,"['GN2701', 'GN2703']",20181109,No Tourists,10220296,[105490],We Live Forever,GN2700,['The Prodigy'],440287
440509,441177,['GN2701'],20191115,The Album,10351797,"[773523, 2639204]",Amsterdam,GN2700,"['Klingande', 'Bright Sparks']",441177
441318,441986,"['GN2701', 'GN2703', 'GN2704']",20191211,Rush Hour,10362988,[43122],Miserere & Rush Hour (Original Mix),GN2700,['Armin Van Buuren'],441986
445478,446151,"['GN2701', 'GN2703']",20191226,Isolation EP,10368550,[1173731],Isolation,GN2700,['Deploy'],446151
445508,446181,"['GN2701', 'GN2704']",20041214,Guetta Blaster,326961,[182123],Get Up,GN2700,['David Guetta'],446181
446069,446743,"['GN2701', 'GN2703']",20180914,No Diggity,10204040,[236670],No Diggity,GN2700,['Crew 7'],446743
446129,446803,"['GN2701', 'GN2703', 'GN2704']",20180127,Natural Blues,10133489,"[243157, 28469]",Find A Home,GN2700,"['Showtek', 'Moby']",446803
446492,447166,['GN2701'],20190619,resisDance 1,10297624,[360645],Dirty Diamond,GN2700,['Rob E'],447166
447987,448664,['GN2701'],20200113,Shake It Down,10377197,"[726536, 2240129]",Shake It Down,GN2700,"['Juyen Sebulba', 'RayRay']",448664
448593,449271,['GN2701'],20200323,Right On Time (Douth! Remix) (Streaming Ver.),10412806,[855790],Right On Time (Douth! Remix),GN2700,['Chris Lawyer'],449271
448736,449414,['GN2701'],20191011,Not Enough (feat. Hero Baldwin),10337394,"[1702370, 218847]",Not Enough (feat. Hero Baldwin),GN2700,"['Boris Smith', 'Hardsoul']",449414
448833,449511,['GN2701'],20190412,Only Want You (Martin Jensen Remix),10272958,[690612],Only Want You (Martin Jensen Remix),GN2700,['Rita Ora'],449511
449812,450491,"['GN2701', 'GN2703']",20190111,Anti Mill EP,10240928,[720740],Era (feat. LeyeT),GN2700,['Bottai'],450491
449962,450641,"['GN2701', 'GN2703']",20190104,For You,10239892,"[582812, 2059595]",For You,GN2700,"['Faruk Sabanci', 'MARUV']",450641
450237,450916,['GN2701'],20191125,Try,10356060,[2755959],Try (Feat. Oxana Fleur),GN2700,['Andrew Nova'],450916
450428,451107,['GN1101'],20200312,Flowers (Feat. Robbie Hutton),10401762,[1848909],Flowers (Feat. Robbie Hutton),GN2700,['James Godfrey'],451107
451003,451684,['GN2701'],20200403,Perfect (For Somebody Else) [feat. Dewain Whitmore],10416281,[915181],Perfect (For Somebody Else) [feat. Dewain Whitmore],GN2700,['Gamper & Dadoni'],451684
453876,454561,['GN2701'],20190509,"Vocal Radio Hits, Vol. 3",10282260,"[931873, 59177]",Your Love (Original Mix),GN2700,"['Savi', 'Dyson']",454561
454310,454995,"['GN2701', 'GN2703']",20180525,No Boundaries,10170199,[531837],Never Forget (With Nathia Kate) (Feat. Amber),GN2700,['Roger Shah'],454995
456055,456742,"['GN2701', 'GN2703']",20190412,Sorry,10273076,[2018086],Sorry,GN2700,['Joel Corry'],456742
456853,457541,"['GN2701', 'GN2703']",20190412,Body Work (Streaming Ver.),10273210,[2639138],Body Work,GN2700,['Pickle'],457541
457399,458089,['GN2701'],20200327,Feel It,10412370,"[526050, 782321]",Feel It,GN2700,"['Deniz Koyu', 'Magnificence']",458089
457667,458357,['GN1101'],20200417,Side Effects,10417749,[2864615],Side Effects,GN2700,['V2'],458357
457886,458576,"['GN2701', 'GN2704']",20090428,Get Off,2202741,"[487526, 735862]",Get Off (Bonus Beats),GN2700,"['Diplo', 'Blaqstarr']",458576
