,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
350219,350771,"['GN0204', 'GN0201']",20050723,Remake & Mix 18번,305676,[3865],인생극장 - A형,GN0200,['싸이 (PSY)'],350771
350236,350788,"['GN0202', 'GN0201']",19881201,김범룡 골든 히트 모음 제2집,3632,[41],카페와 여인,GN0200,['김범룡'],350788
350395,350948,"['GN0204', 'GN0201']",20090812,Doh Doh,630351,[5945],Doh Doh (Vocoder Ver.),GN0200,['유리(Yuri)'],350948
350493,351046,['GN0201'],19920407,20주년 골든 앨범,2037982,[23],사랑의 종 (`79년),GN0200,['전영록'],351046
350504,351057,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20060511,State Of The Art,318167,[100078],Throw My Fist,GN0200,['신화'],351057
350507,351060,"['GN0205', 'GN0201']",20160524,나랑 사귈래?,2686539,[897055],나랑 사귈래?,GN0200,['비타민트'],351060
350578,351131,"['GN0204', 'GN0201']",20041127,Rainbow 7집,43648,[100022],바보,GN0200,['KYT (코요태)'],351131
350579,351132,['GN0201'],20001115,스페셜 1+2 Original Best Edit,357450,[1118],부담,GN0200,['백지영'],351132
350623,351176,"['GN1501', 'GN0201', 'GN1504']",20121011,레인보우 로즈 OST,2152480,[512342],Rainbow Rose,GN0200,['강지영'],351176
350670,351223,['GN0201'],00000000,2012 MelOn Music Awards Nominees,2166817,[412000],SEXY LOVE,GN0200,['티아라'],351223
350703,351256,"['GN0203', 'GN0201']",19990715,The Way,4956,[1141],그녀의 뒤엔 항상 내가 있었다 (Don`t Be Afraid Me Angel),GN0200,['최창민'],351256
350763,351316,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140728,Hot Baby,2269914,[727818],연애의 조건 (Love Options),GN0200,['베스티'],351316
350792,351345,"['GN1501', 'GN0201', 'GN1504']",20101020,장난스런 키스 OST,1047056,[467040],Kiss Kiss Kiss,GN0200,['Pink Toniq'],351345
350838,351391,"['GN0205', 'GN0201']",20180726,Into The Night Fever,10188721,[2005441],It`s U,GN0200,['IN2IT (인투잇)'],351391
350858,351411,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20090721,Sound G.,603751,[181694],East4A translates You (East4A Soulsome Mix),GN0200,['브라운아이드걸스'],351411
350859,351412,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20100223,Breaking Heart (Repackage),809262,[412000],Falling U,GN0200,['티아라'],351412
350907,351460,"['GN0205', 'GN0201']",20161124,어때,10017744,[1239077],어때 (Feat. 이겨울),GN0200,['서노찌'],351460
350914,351467,['GN0201'],20100225,MBC 음악여행 라라라 Live Vol.11,811152,"[222128, 100829]",빙글 빙글,GN0200,"['카라', '노브레인']",351467
351060,351613,"['GN0204', 'GN0201']",20060414,The A.D 2006 Begin,316876,[184013],아껴둔 선물,GN0200,['디 에이디'],351613
351131,351684,"['GN0205', 'GN0201']",20110914,Quan Ninomarley A.K.A Haha Reggae Wave,2012027,[35007],동훈이라고!! (Feat. 쿤타),GN0200,['하하'],351684
351172,351725,['GN0201'],20061024,My Way,329439,[1585],"Mr. 잭슨 (Feat. 남훈, 박장근 Of Super Sta)",GN0200,['장우혁'],351725
351204,351757,"['GN2502', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20080522,누난 너무 예뻐 (Replay),382083,[247639],누난 너무 예뻐 (Replay),GN0200,['SHINee (샤이니)'],351757
351228,351781,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100617,Awake,926754,[459644],아무도.. 그 누구도,GN0200,['DGNA (대국남아)'],351781
351262,351815,"['GN0204', 'GN0201']",20051116,채연 3집,310017,[41894],오직너,GN0200,['채연'],351815
351267,351820,[],20191024,ARIAZ 1st Mini Album ‘Grand Opera’,10342975,[2750995],Assemble #1,GN0200,['ARIAZ (아리아즈)'],351820
351322,351875,"['GN0205', 'GN0201']",20150816,복면가왕 20회,2334953,[419540],이유 같지 않은 이유 (네가 가라 하와이),GN0200,['홍지민'],351875
351338,351891,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150803,Married To The Music - The 4th Album Repackage,2332709,[247639],Black Hole,GN0200,['SHINee (샤이니)'],351891
351376,351930,['GN0201'],20170721,별처럼,10081412,[867923],별처럼,GN0200,['프리티'],351930
351464,352018,['GN0201'],20140128,졸업,2228803,[748496],! (느낌표),GN0200,['오늘 (Today)'],352018
351478,352032,['GN0201'],20180330,SUPREME DANCE COLLECTION,10152791,[1183484],REMAIN,GN0200,['Melodic Tune'],352032
351489,352043,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20010711,Surprise,2653,[100016],Unh~ Happy Day,GN0200,['S.E.S.'],352043
351494,352048,['GN0201'],20180227,Music Is for All,10142504,"[980289, 1908743]",Digital Love,GN0200,"['하이틴 (HIGHTEEN)', '용진 (Yongjin)']",352048
351501,352055,"['GN1501', 'GN0205']",20101008,키스 앤 더 시티 OST,1035868,[1638],Kiss And The City,GN0200,['심은진'],352055
351509,352063,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170619,SHINE FOREVER,10072518,[791216],Miss You,GN0200,['몬스타엑스'],352063
351546,352100,"['GN0205', 'GN0201']",20140911,First Mini Album `동화`,2281552,[730859],Hello Boy (동화),GN0200,['N-White (앤화이트)'],352100
351596,352150,['GN0201'],20090216,2009 최신 나이트 가요 댄스,502868,[2727],사랑과 전쟁,GN0200,['Various Artists'],352150
351676,352230,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20100831,We Online Part.2,1007116,[222128],2Me (Inst.),GN0200,['카라'],352230
351749,352303,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20090721,Sound G.,603751,[181694],Moody Night,GN0200,['브라운아이드걸스'],352303
351806,352360,['GN0201'],20030715,Ivy Megamix-2003 Summer Special Package,32147,[33617],낚시,GN0200,['G-Masta'],352360
351818,352372,['GN0201'],19990000,99 Mix Mac 히트가요 논스톱,79735,[956],하나의 사랑,GN0200,['박상민'],352372
351917,352471,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20011101,Forever History,4897,[100096],애심 (Remix),GN0200,['태사자'],352471
351919,352473,['GN0201'],20170628,"Story About : 썸, 한달 Episode 5",10067124,[499464],인`썸`니아,GN0200,['박보람'],352473
351964,352518,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191105,FLOWER SHOWER,10347725,[449401],FLOWER SHOWER,GN0200,['현아'],352518
351976,352530,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171010,"W, HERE",10100941,[1816966],WHERE YOU AT,GN0200,['뉴이스트 W'],352530
351997,352551,['GN0201'],20130422,있을 때 잘해 줄 걸,2182447,[722201],오랜만이야,GN0200,['유비트'],352551
352009,352563,['GN0201'],20090910,Just Drag,659051,[57789],Just Drag (저스트 드래그) (Inst.),GN0200,['장근석'],352563
352063,352617,"['GN0203', 'GN2503', 'GN2501', 'GN2506', 'GN0201']",19990800,Come Come Come Baby,5252,[100032],Summer Story,GN0200,['베이비 복스'],352617
352080,352634,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20140203,First Sensibility,2229193,[623451],SPY,GN0200,['B.A.P'],352634
352170,352724,"['GN0204', 'GN0201']",20020114,2002 Live,2188879,[1008],Wow,GN0200,['유승준'],352724
352174,352728,"['GN0205', 'GN0201']",20190903,WISH LIST,10324575,[2645203],느낌적인 느낌,GN0200,['WE IN THE ZONE'],352728
352211,352765,"['GN0205', 'GN1501', 'GN0201', 'GN1504']",20161013,이달의 행사왕,10005791,"[1115, 1820, 1680, 688631]",1990s,GN0200,"['박준형', '이지혜', '장수원', '혜린 (EXID)']",352765
352248,352802,['GN0201'],20080825,Change,395453,[259266],Change (Feat. 나몰라패밀리 바보킴),GN0200,['로미'],352802
352325,352879,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150818,Lion Heart - The 5th Album,2335204,[228069],PARTY,GN0200,['소녀시대 (GIRLS` GENERATION)'],352879
352439,352993,['GN0201'],19920925,철이와 미애 1집,4914,[101737],보물상자,GN0200,['철이와 미애'],352993
352479,353033,['GN0201'],20050802,첫 출연,306425,[172193],은퇴선언,GN0200,['노라조'],353033
352635,353189,"['GN0204', 'GN0201']",20060414,The A.D 2006 Begin,316876,[184013],함정,GN0200,['디 에이디'],353189
352692,353247,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150224,Boys` Record,2304638,[672560],이별공식,GN0200,['VIXX (빅스)'],353247
352705,353260,"['GN0205', 'GN0201']",20130619,2PM 3rd Album Grown_Grand Edition,2189485,[259822],문득,GN0200,['2PM'],353260
352716,353271,['GN0201'],20100928,슈퍼스타K 2,1029852,[417985],Superstar,GN0200,['4minute'],353271
352717,353272,"['GN0205', 'GN0201']",20190731,Pinky Promise,10305634,[2018506],뚜뚜뚜 (TuTuTu),GN0200,['버스터즈'],353272
352733,353288,"['GN0205', 'GN0201']",20131220,행보 2013 윤종신,2222589,[437],고속도로 로맨스,GN0200,['윤종신'],353288
352752,353307,"['GN0205', 'GN2501', 'GN2506', 'GN0201']",20160826,Born to be Wild - SM STATION,2706630,"[435380, 36366, 434621]",Born to be Wild (Feat. 박진영),GN0200,"['효연 (HYOYEON)', '민', '조권']",353307
352854,353410,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20180509,YONG JUN HYUNG 1ST ALBUM `GOODBYE 20`s`,10165290,[243232],INTRO,GN0200,['용준형'],353410
352949,353506,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20101230,The 1st Asia Tour Concert `Into The New World`,1123351,[228069],소녀시대 (Girls` Generation),GN0200,['소녀시대 (GIRLS` GENERATION)'],353506
352981,353538,"['GN0703', 'GN0201']",20051212,댄스 서바이벌 - 가요 Remix,311416,[2727],슬퍼지려 하기 전에,GN0200,['Various Artists'],353538
353050,353607,"['GN0204', 'GN0201']",20080624,First Album,386735,[252091],Do It,GN0200,['쎈'],353607
353080,353637,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20181213,LOVE SHOT - The 5th Album Repackage,10232781,[724619],Sign,GN0200,['EXO'],353637
353092,353649,"['GN0205', 'GN0201']",20120127,Six Bomb First Mini Album,2070310,[625211],치키치키 밤 (Feat. 이지스),GN0200,['식스밤'],353649
353097,353654,"['GN0205', 'GN1501', 'GN0201', 'GN1504']",20190329,리갈하이 OST,10267064,"[857996, 858003]",Mr. Wonder,GN0200,"['효정 (오마이걸)', '비니 (오마이걸)']",353654
353135,353692,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20171213,EGO,10119702,[623451],HANDS UP,GN0200,['B.A.P'],353692
353178,353735,"['GN0205', 'GN0201']",20181006,#7,10209699,[1625590],Take It On,GN0200,['세븐어클락'],353735
353194,353751,['GN0201'],20100914,지금 만나러 갑니다,1024651,[1586],지금 만나러 갑니다,GN0200,['토니 안'],353751
353209,353766,"['GN0204', 'GN0201']",20020906,Style,16678,[100127],나쁜이별,GN0200,['샵'],353766
353233,353790,['GN0201'],20031206,Rock With You (Single),33353,[2165],아틀란티스 소녀 (Inst.),GN0200,['보아 (BoA)'],353790
353257,353814,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140709,NU`EST The First Album `Re:BIRTH`,2265927,[640891],잠꼬대,GN0200,['뉴이스트'],353814
353275,353832,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20121108,야누스,2166203,[541500],Go Back,GN0200,['보이프렌드'],353832
353316,353873,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180123,RAINZ 2ND MINI ALBUM `SHAKE YOU UP`,10132034,[1908321],Music up,GN0200,['레인즈 (RAINZ)'],353873
353454,354011,"['GN0203', 'GN2503', 'GN2501', 'GN2506', 'GN0201']",19970000,Voice Of Xpression,5248,[100032],머리 하는 날,GN0200,['베이비 복스'],354011
353528,354085,['GN0201'],20090213,갈때까지 가보자,498051,[23432],갈때까지 가보자 (Inst.),GN0200,['이수근'],354085
353640,354197,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160504,아이오아이 (I.O.I) 1st Mini Album `Chrysalis`,2683309,[960251],Dream Girls,GN0200,['아이오아이 (I.O.I)'],354197
353645,354202,['GN0201'],20171215,JOY - SM STATION,10120472,[1066419],JOY (Inst.),GN0200,['NCT DREAM'],354202
353692,354249,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20131209,Gift From Secret,2220233,[435121],Remember Me,GN0200,['시크릿'],354249
353734,354291,"['GN2503', 'GN1501', 'GN2501', 'GN2506', 'GN0201', 'GN1504']",20160215,초코뱅크 OST Part.1,2666643,[839579],두근두근 러브,GN0200,['CLC'],354291
353779,354336,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191125,TOUCHIN`,10356814,[1865969],Adulthood,GN0200,['강다니엘'],354336
353807,354364,"['GN0205', 'GN0201']",20151030,Rush,2647628,[907485],Rush,GN0200,['PPL'],354364
353835,354392,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20161031,WELCOME 2 BASTARZ,10010923,[858846],Make It Rain,GN0200,['블락비 바스타즈'],354392
353838,354395,"['GN0203', 'GN0201']",19970701,Summer Story,5181,[100004],지금까지,GN0200,['쿨 (COOL)'],354395
353885,354442,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20030531,Atlantis Princess,40234,[2165],서울의 빛 (The Lights Of Seoul),GN0200,['보아 (BoA)'],354442
353895,354452,"['GN0205', 'GN0201']",20100308,유효기간,819055,[228841],유효기간,GN0200,['에이트'],354452
353910,354467,"['GN0205', 'GN0201']",20141002,으샤으샤,2284422,[786489],으샤으샤,GN0200,['액티브'],354467
353946,354503,"['GN0205', 'GN0201']",20120107,무한도전 나름 가수다,2060806,[410161],"삼바의 매력 (Feat. 개리, 정인)",GN0200,['길'],354503
353954,354511,"['GN0203', 'GN0201']",19970101,Dream,7631,[6198],오! 난리야,GN0200,['Kid'],354511
354012,354569,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170502,"Lovelyz 2nd Album Repackage `지금, 우리`",10059493,[789331],The (Lee Mi-Joo & Ryu Su-Jeong & Jeong Ye-In),GN0200,['러블리즈'],354569
354016,354573,"['GN0205', 'GN0201']",20100125,You Can Fly (Digital Single),779853,[263366],You Can Fly,GN0200,['하이브리파인'],354573
354054,354611,"['GN0205', 'GN0201']",20100610,코요태 어글리,916155,[100022],Lovely (Feat. 천명훈),GN0200,['KYT (코요태)'],354611
354059,354616,"['GN0204', 'GN0201']",20080715,I Believe,389121,[216382],I Believe,GN0200,['베이비 복스 2기'],354616
354102,354659,['GN0201'],20160324,INTERVIEW,2674975,[592049],Good For You,GN0200,['에릭남 (Eric Nam)'],354659
354132,354689,"['GN0203', 'GN0201']",19960901,無題 (무제),354442,[100042],오늘밤,GN0200,['언타이틀'],354689
354179,354736,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100503,We Are The One (16강 기원 응원가),877658,[412000],We Are The One (16강 기원 응원가),GN0200,['티아라'],354736
354181,354738,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20150702,9MUSES S/S EDITION,2327163,[465680],Yes or No,GN0200,['나인뮤지스'],354738
354226,354783,"['GN0509', 'GN0205', 'GN0201', 'GN0501']",20191205,Beautiful Lady,10360443,[2399076],Beautiful Lady,GN0200,['상훈입니다'],354783
354284,354841,"['GN0205', 'GN0201']",20130910,왜이래,2200508,[100015],왜이래,GN0200,['R.ef'],354841
354397,354954,"['GN0204', 'GN0201']",20010314,Set Me Free,4710,[974],성격차이,GN0200,['임성은'],354954
354445,355003,"['GN1501', 'GN0201', 'GN1504']",20170616,아이돌마스터.KR OST Part.3,10071637,[1066385],두번째 고백 (데뷔조),GN0200,['Real Girls Project (리얼걸프로젝트)'],355003
354448,355006,"['GN0203', 'GN0201']",19970000,Then To Now,4126,[3897],내가 배운 사랑,GN0200,['소찬휘'],355006
354504,355062,"['GN0203', 'GN0201']",19940000,일과 이분의 일,1246881,[101465],일과 이분의 일,GN0200,['투투'],355062
354573,355131,['GN0201'],20090608,Devil,582962,[261256],Devil (Club Ver.),GN0200,['Hipman'],355131
354582,355140,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100930,`Hello` SHINee The 2nd Album Repackage,1030252,[247639],Lucifer,GN0200,['SHINee (샤이니)'],355140
354618,355176,['GN0201'],20180330,넌 나의 봄,10153113,[684670],넌 나의 봄,GN0200,['김아름'],355176
354656,355214,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20140722,Be Back,2268235,[476181],Season 2,GN0200,['인피니트'],355214
354672,355230,"['GN2502', 'GN2506', 'GN2501', 'GN0203', 'GN0201']",19930606,2집 - 하여가,4059,[100161],수시아(誰是我),GN0200,['서태지와 아이들'],355230
354689,355247,"['GN0204', 'GN0201']",20011031,화(花),4534,[1100],Lalalala,GN0200,['엄정화'],355247
354704,355262,"['GN0204', 'GN0201']",20050715,Forever,304909,[100004],애정의 조건,GN0200,['쿨 (COOL)'],355262
354776,355334,"['GN0204', 'GN0201']",20080117,Andy The First New Dream,364958,[1738],Love Song,GN0200,['앤디'],355334
354783,355341,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20160427,에이프릴(APRIL) 2nd Mini Album `Spring`,2681814,[882818],팅커벨 (Inst.),GN0200,['에이프릴 (APRIL)'],355341
354821,355379,"['GN0205', 'GN0201']",20190130,i want u,10247279,[2622242],i want u,GN0200,['머스트비 (MUSTB)'],355379
354857,355415,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20181129,THE BOYZ 3rd MINI ALBUM [THE ONLY],10227604,[1816126],Breath to Breath,GN0200,['더보이즈 (THE BOYZ)'],355415
354862,355420,"['GN0204', 'GN0201']",20040326,Koyote 6,34267,[100022],Together,GN0200,['KYT (코요태)'],355420
354870,355428,"['GN0204', 'GN0201']",20071206,Winter Special (Digital Single),361824,[7300],Love Is...,GN0200,['하리수'],355428
354886,355444,['GN0201'],20080828,가리워진 길,396167,[432760],가리워진 길 (Club Edit),GN0200,['터보트로닉 (Turbotronic)'],355444
354922,355480,['GN0201'],20131022,Vastness,2211892,[716746],Vastness,GN0200,['Hoon (김훈)'],355480
354928,355486,['GN0201'],20030623,2003 Summer Vacation In SMTown.Com,31809,[1582],"그림으로 떠나는 여행 (With 다나,지훈,진영,지연)",GN0200,['강타 (KANGTA)'],355486
354952,355510,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20131209,Gift From Secret,2220233,[435121],Fantastic,GN0200,['시크릿'],355510
354981,355539,"['GN1501', 'GN0201', 'GN1504']",20090909,아가씨를 부탁해 OST 1.5집,658553,[261744],I Love You (Feat. 미료),GN0200,['나르샤 (Brown Eyed Girls)'],355539
354989,355547,"['GN0203', 'GN0201']",19990817,The Age Ain`t Nothing...,2684527,[1121],여자가 남자를 떠날때 - 괜찮아요,GN0200,['박지윤'],355547
355011,355569,['GN0201'],20030908,Club 가요 Remix 2003,309253,[105419],2년 2개월,GN0200,['The Gold'],355569
355023,355581,"['GN0205', 'GN2501', 'GN2506', 'GN0201']",20180725,KARD 3rd Mini Album `RIDE ON THE WIND`,10188320,[1271812],Moonlight,GN0200,['카드 (KARD)'],355581
355088,355646,['GN0201'],20100818,블로그에서 배경 음악으로 가장 많이 사랑받는 인기 댄스 가요,1000246,[2727],잔소리 (아이유),GN0200,['Various Artists'],355646
355158,355716,['GN0201'],20090911,Do Me,661653,[422782],Do Me (DJ Hyo Mix),GN0200,['클럽헌터'],355716
355214,355772,"['GN0205', 'GN0201']",20140106,Exclusive,2224422,[749361],갖고싶니 (She`s My Girl),GN0200,['비트윈 (BEATWIN)'],355772
355250,355808,"['GN2503', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20030403,Devotion,30820,[100032],우연,GN0200,['베이비 복스'],355808
355281,355839,"['GN0205', 'GN0201']",20100203,U-Kiss Only One Album,782653,[259928],뭐라고,GN0200,['유키스'],355839
355291,355849,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20061110,SS501 S.T 01 NOW,331727,[170541],Four Chance,GN0200,['SS501'],355849
355296,355854,"['GN1501', 'GN0204', 'GN0201', 'GN1504']",20081001,타짜 OST,398447,"[1795, 186309]",인생은 한방,GN0200,"['Esther', '타이푼']",355854
355341,355899,"['GN0205', 'GN0201']",20151106,SUPER SHOW 6 - SUPER JUNIOR The 6th WORLD TOUR,2649205,[175404],Twins (Knock Out),GN0200,['SUPER JUNIOR (슈퍼주니어)'],355899
355381,355939,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140827,위아래,2277372,[630454],위아래,GN0200,['EXID'],355939
355397,355955,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130926,The Streets Go Disco,2202717,[685904],빠빠빠 2.0,GN0200,['크레용팝'],355955
355422,355980,['GN0201'],20010220,4ever Feel So Good,5352,[100127],Sweety (Inst.),GN0200,['샵'],355980
355428,355986,"['GN0205', 'GN1501']",20120817,마보이 OST,2143513,[527980],핑크렌즈,GN0200,['치치'],355986
355534,356092,['GN0201'],20110702,무한도전 서해안 고속도로 가요제,1324270,[550445],말하는 대로 (Remix Ver.),GN0200,['처진 달팽이 (유재석 & 이적)'],356092
355589,356147,['GN0201'],20150413,Take Out Shoes,2313621,[515380],Take Out Shoes (Feat. 월리 Of 빅타임),GN0200,['한그루'],356147
355610,356168,"['GN0203', 'GN0201']",19990909,99 Best 이젠,349648,[1183],이젠 떠나가 볼까 (Remix),GN0200,['김혜림'],356168
355646,356204,['GN0201'],20050906,DJ처리와 함께 아자아자 진품명작,358905,[1100],포이즌,GN0200,['엄정화'],356204
355693,356251,"['GN0205', 'GN0201']",20160720,슈비루비룹,2697978,[174997],슈비루비룹,GN0200,['가비엔제이'],356251
355697,356255,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160909,부릉부릉 (Vroom Vroom),2710264,[685904],부릉부릉(Vroom Vroom),GN0200,['크레용팝'],356255
355699,356257,"['GN0204', 'GN0201']",20070126,오(五).가(歌).무(舞).세(世).경(炅),342740,[216382],Catch Me,GN0200,['베이비 복스 2기'],356257
355822,356380,['GN0201'],20010201,Lee Jeehoon Special With...,1065,[1123],My Romance,GN0200,['이지훈'],356380
355913,356472,['GN0201'],20000726,성인식,309,[1121],Intro,GN0200,['박지윤'],356472
355925,356484,"['GN0204', 'GN0201']",20061026,Prestige,329855,[1100],사랑해 사랑해,GN0200,['엄정화'],356484
355965,356524,['GN0201'],20150702,Love Shake,2326259,[785548],Love Shake (Inst.),GN0200,['밍스'],356524
355969,356528,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120409,`MAMA` EXO-K The 1st Mini Album,2108026,[625511],History,GN0200,['EXO-K'],356528
356036,356595,"['GN0205', 'GN0201']",20120810,SM BEST ALBUM 3,2139909,[228069],Oh!,GN0200,['소녀시대 (GIRLS` GENERATION)'],356595
356062,356621,['GN0201'],20170521,복면가왕 112회,10064112,[205746],Kiss Me (짐승남 강백호),GN0200,['황치열'],356621
356113,356672,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120430,`Twinkle` Mini Album,2117429,[663691],Twinkle,GN0200,['소녀시대-태티서 (Girls` Generation-TTS)'],356672
356151,356710,"['GN0204', 'GN0201']",20050723,Remake & Mix 18번,305676,[3865],챔피언,GN0200,['싸이 (PSY)'],356710
356260,356820,"['GN0205', 'GN0201']",20170112,I DREAM,10030637,[1382468],I DREAM,GN0200,['아이 (I)'],356820
356264,356824,"['GN0401', 'GN0204']",20051116,SINCE 2005 Remake Album,310560,[176293],그대로 그렇게,GN0200,['더 빨강'],356824
356334,356894,"['GN0204', 'GN0201']",20040313,My Valentine: Yurimi‘s Love Diary,34210,[108620],Just Wanna Say,GN0200,['디앤디'],356894
356341,356901,"['GN0203', 'GN0201']",20001103,Queen Of Charisma,4317,[1100],슬픈 착각,GN0200,['엄정화'],356901
356405,356965,"['GN0203', 'GN0201']",19990300,Funky Together,5216,[100057],Funky Tonight,GN0200,['클론'],356965
356424,356984,"['GN0204', 'GN0201']",20060331,Luxury,315897,[175174],Luxury (Single Ver.),GN0200,['한나'],356984
356548,357108,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190819,THE BOYZ 4th MINI ALBUM [DREAMLIKE],10319189,[1816126],위로 (Going High),GN0200,['더보이즈 (THE BOYZ)'],357108
356617,357177,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140808,Brown Eyed Girls BEST - Special Moments,2273055,[181694],Abracadabra,GN0200,['브라운아이드걸스'],357177
356646,357206,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20010306,Don`t Start Now - Jumping Into The World,1967,[2165],Don`t Start Now (English Ver.),GN0200,['보아 (BoA)'],357206
356648,357208,['GN0201'],20030530,My True Style...,627151,[432],기억해요 (Remember Me) (Bonus Track) ,GN0200,['유진'],357208
356774,357335,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120614,Love Style,2126694,[541500],쉽게 보지마 (Do),GN0200,['보이프렌드'],357335
356798,357359,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN1501', 'GN0201', 'GN1504']",20171105,변혁의 사랑 OST Part.3,10108847,[946820],Go Ready Go,GN0200,['다원 (우주소녀)'],357359
356929,357490,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20070912,The Wonder Years,357386,[217764],I Wanna,GN0200,['원더걸스'],357490
356942,357503,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20090730,Revolution,616053,[222128],Wanna (Inst.),GN0200,['카라'],357503
356960,357521,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20060712,The 1st Live Concert: Rising Sun,321891,[108316],Opening Ment,GN0200,['동방신기 (TVXQ!)'],357521
357001,357562,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20080311,Kissing You (Rhythmer Remix Vol.1),373077,[228069],Kissing You (Funk Remix) (By shoon),GN0200,['소녀시대 (GIRLS` GENERATION)'],357562
357002,357563,"['GN2207', 'GN1501', 'GN0204', 'GN1509', 'GN0201']",20050728,We 3 (투니버스 만화영화 주제가 Best),306248,[23275],천사와 고공비행 (`피타텐` 여는 노래),GN0200,['이용신'],357563
357039,357600,"['GN0205', 'GN0201']",20120928,이별파티,2151672,[697143],이별파티,GN0200,['가디스'],357600
357072,357633,"['GN0205', 'GN0201']",20160704,fiEsTaLocA,2694972,[728754],Fiestaloca (피에스타로카),GN0200,['스위치'],357633
357212,357773,"['GN2502', 'GN0205', 'GN2501', 'GN2504', 'GN0301']",20161004,THE CLAN pt.2 `GUILTY`,10002902,[791216],Roller Coaster,GN0200,['몬스타엑스'],357773
357224,357785,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20180702,ONE & SIX,10181013,[534360],Don`t be silly,GN0200,['Apink (에이핑크)'],357785
357226,357787,['GN0201'],20171023,순애몽 (純愛夢),10104750,"[2005275, 2005280]",맛있겠당,GN0200,"['잠뜰', '쵸쵸우']",357787
357297,357858,"['GN0204', 'GN0201']",20021211,보고 싶다,26260,[6502],지겨워,GN0200,['김범수'],357858
357315,357876,"['GN0203', 'GN0201']",19970201,The Blue Color,354438,[100042],행복만들기,GN0200,['언타이틀'],357876
357350,357911,"['GN0203', 'GN0201']",19950701,터보 (Turbo) 1집 `280km Speed`,348450,[100059],나의 일기,GN0200,['터보'],357911
