artist,title,English_clean_lyric
  Gorillaz  ,Tomorrow Comes Today,everybody got camera see think world camera let go verdict love soul digital let go yeah yeah yeah pay yeah yeah yeah tomorrow tomorrow comes today stereo want taken far long think world think long think long think long yeah yeah yeah pay tomorrow tomorrow comes today da da da da da da da da
  미스 미스터  ,필요,
  잔나비  ,Cuckoo,ooh ooh ooh oooh cuckoo cuckoo cuckoo ooh ooh ooh oooh cuckoo cuckoo cuckoo oooh cuckoo cuckoo cuckoo
  빛과 소금  ,그대와 단둘이서,
  Blur  ,Beetlebum,beetlebum done gun done beetlebum get nothing done beetlebum get numb done beetlebum lets slip away turns violence gone nothing wrong slip away gone nothing wrong turns slip away gone beetlebum young gun done beetlebum suck thumb make come coz gun done beetlebum
  Aquilo  ,All I Ever Wanted,ever wanted run away close eyes witness something wrong oooh oooh oooh oooh oooh oooh oooh oooh oooh oooh close eyes witness alone slowly drifting past us changed oooh oooh oooh oooh oooh oooh oooh oooh oooh oooh love take time cause done love take time cause done oooh oooh oooh oooh oooh oooh oooh oooh oooh oooh
  신성우  ,고여,
  Nirvana  ,Big Long Now,cold enough please put side moving show faces intresting turning green shameful seems show faces climb blind hear color blind speaking phrase instantly grow blind waiting line cold enough please put side moving show faces intresting turning green shameful seems show faces endless climb blind hear cold ice speaking phrase instantly grow blind waiting shown
  산울림  ,바람 그리기,
  Maximilian Hecker  ,"Untouchable (Kastrup, Pt. II) (Feat. Rachael Yamagata)",leave ways coldest days stop care child embracing nights start glare love leave shade drop weight love freeze sway untouchable run away understand reach beyond world cry name know miss aim oh love go unheard leave shade drop weight love freeze sway untouchable leave shade drop weight love freeze sway untouchable freeze sway untouchable deceive leave deceive leave deceive leave deceive leave
  Breaking Benjamin  ,Firefly,verse friend lot like caught lie know lost like always die win cause born lose chorus firefly could shine light love ways cause like mine justified fall line hard try open wide verse take hand come back different land like way go away guess name replace chorus firefly could shine light love ways cause like mine justified fall line hard try open wide bridge bring enemies lay walk away walk away walk away chorus firefly could shine light love ways cause like mine justified fall line hard try open wide fuck firefly lost light hate ways cause like mine lost friend sorry end know choke smile outro smile
  Megadeth  ,Symphony Of Destruction (2012) (Remaster),take mortal man put control watch become god watch peoples heads roll roll like pied piper led rats streets dance like marionettes swaying symphony destruction acting like robot metal brain corrodes try take pulse head explodes explodes like pied piper led rats streets dance like marionettes swaying symphony destruction earth starts rumble world powers fall warring heavens peaceful man stands tall tall like pied piper led rats streets dance like marionettes swaying symphony destruction
  Blur  ,Coffee & TV,feel like chain store practically floored one many zeros kicked around bored ears full empty holding heart people never really care give coffee tv history seen much going blind brain dead virtually sociability hard enough take away big bad world agree marry start go country far people hurt cause ears full language wisdom sure till words start slurring find door give coffee tv history seen much going blind brain dead virtually sociability hard enough take away big bad world agree marry start give coffee tv history seen much going blind brain dead virtually sociability hard enough take away big bad world agree marry start oh could start oh could start oh could start oh could start
  Amber Run  ,Just My Soul Responding,oh wan na morning comes stars sky fade one oh wan na times hard beating heart like drum every day found new ways hurt every day took sides soul responding heavy heart holding soul responding love took oh wan na morning comes stars sky fade one oh wan na times hard beating heart like drum every day found new ways hurt every day took sides soul responding heavy heart holding soul responding love love took soul responding heavy heart holding soul responding love love took soul responding heavy heart holding soul responding love love took
  Korpiklaani  ,Uniaika,oli aika ammoinenki uniaika unohettu kaukoaika kammottuki mennyt mieli menetetty sit tiesin sit taisin sit kauvan akttelinki sit elin el ni koinpa kuolla kuolemani mit tiesin mit taisin jotta saatoin kerran kuolla yty vastaan hangotella mit tiesin mit taisin mit lienin taittamatta mik miunki vahvaks saatto kerro miulle sitten tii n onko kasvot ihtelleni kehtailenko niit kahtoo onko kasvot ihtelleni tunnenko sen naamakseni onko kasvot ihtelleni jotta saatoin kerran kuolla yty vastaan hangotella taivaankannet paukutella kirjokansi kalkutella taivaankannet paukutella kirjokansi kalkutella eli kauvan kauvan kahtoin kauvan saatoin tunteakki kovan koulun kiskuella kovan varren v nkytell miul kasvot isolleni miull kasvot emolleni hyt tumma minnuu verhoo kauhut paljo pelottelloo mutta p iv paistaviki koittaviki risukasahan
  Rise Against  ,Behind Closed Doors,chairs thrown tables toppled hands armed broken bottles standing chance win running running point think missing air raise fists smiles cast sister brother time gave hoping ever find locks still open stumbling stones unturned hurt feel earned lines cross search change see treason although obligation stay alive broken backs beg mercy survive break left behind closed doors bonfires burn like beacons guiding lost weakened flames dance crashing waves guiding ships gone astray time let stop think got better things talk circles run place answers inches face although obligation stay alive broken backs beg mercy survive break left behind closed doors black eyes broken fingers blood drips let run lips swollen gums hope non existent instincts scream run never turn backs even bite tongues although obligation stay alive broken backs beg mercy survive break left behind closed doors although obligation stay alive broken backs beg mercy survive break left behind closed doors
  Maximilian Hecker  ,The Beauty of My World,long ago tried hard lose time touching still staying afar lately tried hard soothe caress oh dreamed hide away yet found someday trail spirit voice hold says maybe astounded beauty world nowadays seem find peace piles shards failed attempts love failed attempts take life
  Bush  ,The Golden Age,walk wasteland walk memories end paradise end come daylight come disharmony come confusion cycles function dysfunctionality born want die want live forever beautiful sky got got got golden age golden age golden age came undone golden age golden age golden age came undone fires roadside fires houses city fallen people run lives surrender forget worst loser careful said pain right eyes years sacrifice golden age golden age golden age came undone golden age golden age golden age came undone wasteland wasteland make wasteland underground wasteland edge town wasteland inside head wasteland still dead golden age golden age golden age came undone golden age golden age golden age came undone
  REO Speedwagon  ,In Your Letter,letter ooh letter letter ooh letter letter ooh letter letter ooh letter letter said love said gon na leave could said better oh letter said face said could replace could said better could left evening let lonely hid behind poison pen pride could told something proved love hid behind future full lies instrumental could left evening let lonely hid behind poison pen pride could told something proved love hid behind future full liesin letter said love said gon na leave could said better oh letter said face said could replace could said better letter oh letter letter oh letter letter oh letter letter oh letter letter oh letter letter oh letter letter oh letter letter oh letter letter oh letter
  Snow Patrol  ,Crazy In Love,uh oh uh oh uh oh oh uh oh uh oh uh oh oh uh oh uh oh uh oh oh uh oh uh oh uh oh oh look stare deep eyes touch every time leave begging go call name two three times row funny thing try explain feeling pride one blame cuz know understand love one else got looking crazy right love got looking crazy right love got looking crazy right touch got looking crazy right touch got hoping page right kiss got hoping save right looking crazy love got looking got looking crazy love uh oh uh oh uh oh oh uh oh uh oh uh oh oh uh oh uh oh uh oh oh uh oh uh oh uh oh oh talk friends quietly think look tennis shoes even need buy new dress nobody else impress way know thought knew beat heart skips still understand love one else got looking crazy right love got looking crazy right oh crazy got looking crazy right touch love got looking crazy right love got hoping page right kiss hey got hoping save right looking crazy love hey got looking got looking crazy love looking crazy love got looking got looking crazy love check let go young hov know flow loco young b r c uh oh ol g big homie one stick bony pocket fat like tony soprano roc handle like van axel shake phoneys man get next genuine article go sing though sling though anything bling yo star like ringo roll like crazy bring ya whole set jay z range crazy deranged figure like hey insane yes sir cut different cloth texture best fur chinchilla dealing chain smokers think got name hova realer game fall back young ever since label changed platinum game wrap one know mean got looking crazy baby lately foolish playing baby care cuz love got best baby making fool got sprung care sees cuz baby got got crazy baby hey got looking crazy right love got looking crazy right got looking crazy right touch got looking crazy right got hoping page right kiss got hoping save right looking crazy love got looking got looking crazy love got looking crazy right love got looking crazy right love got looking crazy right touch got looking crazy right touch got hoping page right kiss got hoping save right looking crazy love got looking got looking crazy love
  Weezer  ,Buddy Holly,whats homies dissing girl got ta front ever guys made violent oooo oooo ya know oooo oooo know mine oooo oooo thats love ooo wee ooo look like buddy holly oh oh mary tyler moore care say us anyway care live fear always know pale tummy twisted eyes slits need guardian oooo oooo know oooo oooo know mine oooo oooo thats love ooo wee ooo look like buddy holly oh oh mary tyler moore care say us anyway care care bam bang knocked floor another big dam get floor oh look lost shoe run kick wussa matta babe feeling sick wussa matta wussa matta wussa matta wussa matta babe feeling blue oh ohhhh love love ooo wee ooo look like buddy holly oh oh mary tyler moore care say us anyway care care care care
  Ed Sheeran  ,Little Lady (+Mikill Pane),listen little lady worst way spend birthday degrees thursday work late perv making dirty fake love mercedes lady word rape sums events take place every night wan na get know legs ache try remember punter went crazy last night drag mirror check face cry forget visit clinic booked make trip whittington look jaw inquisitive ask business sure know fibbing tell got hit door young woman pimp sees nothing dumb hooker medical attention could fatal cause cunt ever let doctor near someone getting dough cause next got poxy authorities sticking noses upper hand goes mad couple grams wan na go outside tonight cause pipe fly motherland sell love another man cold outside angels fly angels fly little lady mind made injuries hide make need medical advice make little lie say case doc opens eyes decide play dumb luck see dude stitched top lip last year pimp lost recognise stared face anyway cause heroin making age heroine taking strain prostitute punching bag funds left go using moneygram mother get motherland study struggled single daughter upper hand little know never coming back put brother hand formulate another plan fucking cause appalling state summer fancy came london get pimped uncle damn upper hand goes mad couple grams wan na go outside tonight cause pipe fly motherland sell love another man cold outside angels fly angel die covered white closed eyes hoping better life time fade tonight straight line little lady trembling fear skinny frame kinda resembles deer sitting facing detective oh dear meddling nurse leave gone made much worse calling police never know gravity damage caused causing scandal going mad ward cop trying calm telling let one harm question keeps trying ask working talking like worth dirty whore conversation could murdered learning exactly need help bring court kicking knowledge ever heard leaves reassures knows hard underlines mobile number phone card begs use useless gon na stupid cause answer come bruised lips got ta go give pimp owe reach door dawns followed home turn around feel cold blade throat voice says bitch wan na know prizes guessing resistance would foolishness open front door boots something new silent fills terror get alibi straight could killed error towers inch knife catches sunlight point life flashes eyes handbags dropped contents floor despite mess one thing caught eye moment rage brutally murders niece dumps body boot merc street little lady left earth worst way got card th birthday upper hand go mad couple grams wan na go outside tonight cause pipe fly motherland sell love another man cold outside angels fly angels fly fly fly angels fly fly fly angels die
  Rhapsody Of Fire  ,Land Of Immortals,hear silence winds making destiny go face mirror sin brave hearts found way breaking dragon spell cross argon glade heart hand land immortals wait day reach wisdom skies land immortals must belong eternity elgard hills near ancient ruins kron face trick old dwarf obtain second key cross bloody sea thirst tharos never ends land immortals wait day reach wisdom skies land immortals must belong eternity holy force wisdom spread air shall breathe forever end epic holy quest way hard would reach valleys true heroes ride beyond ivory gates land immortals wait day reach wisdom skies land immortals must belong eternity
  Jack Johnson  ,Sleep Through The Static,got angel wear wings wears heart compelled wears smile makes wan na sing gives presents presents loans gives everything could wish gives kisses lips coming home could make angels seen eyes got ta careful something cause angels keep multiplying busy changing world one smile change mine share soul oh oh oh oh oh ohhh share soul oh oh oh oh oh ohhh share soul oh oh oh oh oh ohhh oh oh oh oh oh ohhh umm umm umm uhhhhhhmm
  Starsailor  ,Take A Little Time,cold winds streamed sat wept great journeys start one small step many hard times forget verse stay us together apart trust need heal get lost chorus take little time time get caught someone else take little time take little time take little time verse carry masquerade serve seal fate late silence high screams loud sometimes wish leave leave chorus take little time time get caught someone else take little time take little time take little time bridge hand fire get head right hand fire ride night chorus take little time time get caught someone else take little time take little time take little time take little time time get caught someone else take little time take little time take little time
  OneRepublic  ,Better,oh know better days oh sunshine bout come way may never ever shed another tear today cause oh know better days waking california clouds go away every day like another storm yeah trying go insane yeah city shining bright many dark nights many dark days every time feel paranoia close eyes pray oh know better days oh sunshine bout come way may never ever shed another tear today cause oh know better days waking new year got past million miles away waking new fear know wash away whatever worry bout thinking bout worry bout us cause morning everything change yeah time tell oh know better days oh sunshine bout come way may never ever shed another tear today cause oh know better days better days better days better days better days may never ever shed another tear today cause oh know better days may never ever shed another tear today cause oh know better days
  Little Hours  ,Tired,taking get smile face wishing say nothing case time time feel little place taking get smile face tired tired tired tired tired taking given smile face wishing say nothing case case tired tired tired tired tired
  Hurricane  ,Over The Edge,spend darkness dream sound caught crosswind let rest found losing senses senses learning feel soul seems crazy real think tomorrow yesterday begun life spinning faster like rollercoaster run first life sure last livin edge feel going edge livin edge losing ground ooh sleeping darkness waking sun little bit higher dreams young hope tomorrow stronger today livin edge feel going edge livin edge losing ground ooh know long go ooh oh oh know someday history fool confusion swear killing oh know tomorrow stronger today livin edge feel going edge livin edge losing ground edge livin edge feel going edge livin edge going
  Matchbox Twenty  ,Put Your Hands Up,wide awake heart beats sister mary burning dress god feet take take cause gon na show em night really leave heart dance floor put hands right singing oh oh oh oh sun rise sleep night singing oh oh oh oh ever fade away life full hard days try hold take well flashing lights shine hard hell try keep head town gon na burn place put hands right singing oh oh oh oh sun rise sleep night singing oh oh oh oh ever fade away ever fade away sun rise singing oh oh oh oh singing oh oh oh singing oh oh oh oh singing oh oh oh singing oh oh oh oh singing oh oh oh singing oh oh oh oh sun rise put hands right singing oh oh oh oh sun rise sleep night singing oh oh oh oh ever fade away ever fade away ever fade away put hands better put hands gon na put hands ever fade away gon na put hands gon na put hands sun rise
  Oasis  ,Be Here Now (Remastered),bit early midnight hour go things want believe everything see know blind disagree take away cos dont want stay cos lies make say getting deeper every day crazy days make shine time keeps rolling around world got ta spread word tell em heard gon na make better day around world got ta spread word tell em heard know gon na okay gon na walls come falling never move never make sound gon na swim ridges found lost sea hope drowned
  비밀리에  ,If,good girl good girl good girl good girl good girl good girl
  Mat Kearney  ,Sooner Or Later,standing backs wall sooner later waiting phone never calls heartbreak comes rollin like storm sooner later trying swim sinking like stone alone feel fire night waiting baby like walking wire thru fear take hand get sooner later swear gon na make gon na make sooner later swear gon na make gon na make milk honey till get fill keep chasing always sooner later swear make sooner later waiting dream thats hard sooner later trying feel high without low know feel fire night lying baby like walking wire thru fear take hand get fear inside hills climbed tears side heaven dreams inside swear gon na get
  솔튼페이퍼  ,Shine,dream damage done see missing fight long time comes goes faulty condition fight recognise love gone late best thing could let love lead way meaning furthers light gone could ever missed cry long time coming everything must go oh faulty intuition lie see somehow ahead distance die recognise love gone late best thing could let love lead way shining shining yes shining shining yes shining shining shining
  심규선 (Lucia)  ,"안녕, 안녕",
  Sum 41  ,"Fat Lip (Live At The House Of Blues, Cleveland, 9.15.07)",storming party like name el ninio hangin drinking back el camino kid skid one knew name trashed house party cause body came know one thought knew back high school never going never showing attention crave tell us behave sick always hearing act age want waste time become another casualty society never fall line become another victim conformity back know us laugh old people fall would expect conscience small heavy metal mullets raised maiden priest gods praised cause like fun peoples expense cutting people minor offence none concern guess never learn sick told wait turn want waste time become another casualty society never fall line become another victim conformity back count let know count count point missing count cause listening well goodnick lower middle class brat back packed give shit nothing standing corner talking kufuffin make sense gas huffing egg stain ringing hook hit list wanted telephone book like songs distortion drink proportion doctor said mom abortion want waste time become another casualty society never fall line become another victim conformity back waste time casualty society waste time victim conformity back
  한대수  ,희망가,
  The Lumineers  ,Leader Of The Landslide,every night saw old wicker chair singing ooh wrong right matter fight singing ooh coffee mug filled always knew singing ooh side years could never love without crying ooh dead fine every day every night fate dealt lonely blow said ooh tried help hurt end made worse singing ooh dead fine every day every night give back keys give back chair take back clothes always left floor drove wild drove insane drank whole bottle forgot name ever wanted mother first time finally see leader landslide left left writing wall please believe smell alcohol thing know deep maybe dead gone get sleep blamed kids young innocent told lie fuck fuck pride fuck prayers time waited like fool first time finally see leader landslide left left writing wall please believe answer calls thing know deep maybe dead gone get sleep feeling alone like poltergeist afterlife fading degrees shaking knees aftermath broken glass oh oh oh
  Fall Out Boy  ,Bishops Knife Trick,pedal metal make mistake pity party pity party living time eternal heatstroke spiritual revolt waist waist full tank away freedom spitfire chorus last blues ever gon na let see deep get glow cities lead us back places never left last blues ever gon na let see deep get glow cities lead us back places never left post chorus last last last last last last last last last last last last verse got feeling inside domesticate wan na live cage feeling housebreak til earth starts crumble heavens roll away struggling exist without yeah full tank away freedom spitfire chorus last blues ever gon na let see deep get glow cities lead us back places never left last blues ever gon na let see deep get glow cities lead us back places never left post chorus last last last last last last last last last last last last verse sifting sand sand sand looking pieces broken hourglass trying get back put back together time never passed know walk away know walk away want let break brain seem get grip matter live chorus last blues yeah glow cities lead us back places never left last blues ever gon na let see deep get glow cities lead us back places never left post chorus last last last last last last last last last last last last
  Paolo Nutini  ,White Lies,heart line rests eyes please fade please cry cause white lies take chance watch fall grab much lose lost disguise white lies stay lie oh lo fi lonley sighs roam lost never alone hide hide would help tried sailed passed first love grows white lies stay lie oh lo fi lonley sighs roam lost never alone hide hide move tide ive heard found peace mind know life design moves around white lies white lies white lies white lies
  The Dresden Dolls  ,First Orgasm,thursday get early challenge usually lazy make coffee eat rice chex sit check inbox read word two stare across street see churches blue first orgasm morning cold hard hell second coming far tell arch back cause close cold window school kids yelling running barely notice cumming first orgasm morning like fire drill nice little warning enjoyable busy friends lover would complicate plans never look love taking matters hands think could last least week without someone hold think could last least week without someone hold hold
  Tahiti 80  ,Easy,lookin around something change mind felt like floatin ground satisfied found woke lookin like creep cause get sleep snowflakes stirring sleep heart still beats forsomething sweet come ease pain gon na fall erase name cause ever feel could figure hold tight make turn next runabout following signs inside mind yes gon na like yes gon na take come ease pain gon na fall erase name cause ever feel sorry different give want life near end know come ease pain things never come ease pain gon na fall erase name cause ever feel cause ever feel come ease pain gon na fall erase name cause ever feel come ease pain
  남궁연 악단  ,We Are The One,first number flow knowledge kor cor countdown break da wall knock da world countdown make da sound check da mic say one korea corea k da c c r e korea corea k da c c rea one one one one one c r e c orea flow start blow slow yo way countdown break da wall knock da world countdown make da sound check da mic say one korea corea k da c c r e korea corea k da c c rea one one one one one c r e korea corea k da c c r e korea corea k da c c rea one one one one one c r e
  Deep Purple  ,Soldier Of Fortune,often told stories way lived life drifter waiting day take hand sing songs maybe would say come lay love would surely stay feel growing older songs sung echo distance like sound windmill goin round guess always soldier fortune many times traveller looked something new days old nights cold wandered without days thougt eyes seen standing near though blindness confusing shows feel growing older songs sung echo distance like sound windmill goin round guess always soldier fortune hear sound windmill goin round guess always soldier fortune guess always soldier fortune
  AJR  ,Bang!,get get jumpin around rumpus ruckus comfortable hell ride thinking time grow bang bang bang got apartment across park put quinoa fridge still feeling grown hell ride thinking time go bang bang bang go put best face everybody pretend know song everybody come hang let go bang bang bang bang way young lie forever way old try whatever come hang let go bang bang bang bang feel like gon na puke cause taxes due password begin one two hell ride thinking time grow bang bang bang metronome man something something ooh de la di thank coming coming hope like show cause budget budget ooh de la di yeah come go yeah come go put best face everybody pretend know song everybody come hang let go bang bang bang bang way young lie forever way old try whatever come hang come hang let go bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang hell ride thinking time go put best face everybody pretend know song everybody come hang let go bang bang bang bang go put best face everybody pretend know song everybody come hang let go bang bang bang bang bang bang bang bang bang way young lie forever way old try whatever come hang come hang let go bang bang bang bang go bang bang
  클랑 (KLANG)  ,너만 모르는 이야기 (Inst.),
  Roger Waters  ,Knockin` On Heaven`s Door,ockin heaven door mama take badge cause use anymore gettin dark dark see feel like knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door mama put guns ground cause shoot anymore long dark cloud coming feel like knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door
  Sons Of An Illustrious Father  ,ppm,volo synthesis sweet land breathe growth still leading boy certainty fumes keep burning bleeding stand hear strangled descend bleeding much late asking cause burst rise singing past stairs feeding love fuel burn engine impure take chance stars sands refine pain adore go land nothing grows heart know head sure mind maze trying walk straight walk oh guy deed takes ground apart let boom still fire comes seven miles ground feel fear like wreck less hurt promise come protect love fuel burn engine impure take chance stars sands refine pain adore go land nothing grows mama knows head jaw mind maze walk straight
  Mr.Big  ,Undertow,said tried never tried never try running veins like cyanide gets long keep chasing something wrong memories could made waves crashing caught undertow drowning sea looking light nowhere go undertow sees world hazy bloodshot eyes looking another high lives golden rules apply life passed tell long keep chasing something wrong memories could made waves crashing caught undertow drowning sea looking light nowhere go undertow long keep chasing something wrong memories could made waves crashing caught undertow drowning sea looking light nowhere go waves crashing caught undertow drowning sea looking light nowhere go
  시나위  ,들리는 노래,
  Panic! At The Disco  ,This Is Gospel,gospel fallen ones locked away permanent slumber assembling philosophies pieces broken memories oh oh oh oh oh oh beat heart beat heart oh oh oh oh oh oh beat heart beat heart gnashing teeth criminal tongues conspire odds seen best us yet love let go love let go cause words knives often leave scars fear falling apart truth told never fear fear falling apart woah oh oh oh oh oh oh oh oh beat heart beat heart oh oh oh oh oh oh oh oh oh beat heart beat heart gospel vagabonds ne er wells insufferable bastards confessing apostasies led away imperfect impostors oh oh oh oh oh oh beat heart beat heart oh oh oh oh oh oh beat heart beat heart try sleep end world bury alive cause give without fight love let go love let go cause words knives often leave scars fear falling apart truth told never fear fear falling apart oh oh oh oh oh oh oh oh oh fear falling apart oh oh oh oh oh oh oh oh oh fear fear falling apart oh oh oh oh oh oh oh oh oh beat heart fear falling apart oh oh oh oh oh oh oh oh oh beat heart fear fear falling apart oh oh oh oh oh oh oh oh oh beat heart fear fear falling apart oh oh oh oh oh oh oh oh oh beat heart fear fear falling apart
  Vega 4  ,You And Me,tiny things illuminate us makeup window sill fingers tracing tracks face uncover cracks said light shines us kiss mouth believe tearing apart beautiful beautiful beautiful start tearing apart beautiful beautiful beautiful start would known heart beating would known heart beating dreaming older laughing woke covered one sleeping breath night left new york catch plane jacknife back soon tearing apart beautiful beautiful beautiful start tearing apart beautiful beautiful beautiful start would known heart beating would known heart beating tearing apart beautiful beautiful beautiful start tearing apart beautiful beautiful beautiful start
  Badly Drawn Boy  ,One Plus One Is One,go got got dreams got mine strong get next stop worry thing keep taking easy time personal universe help find place breathe got keep taking easy keep taking easy come let borrow four leaf clover come take pass come know kind say rubbing shoulders sun come take dreams nobody find come know happy till come come borrow clover anything left done go got got dreams got mine strong get next stop worry thing keep taking easy
  FTISLAND (FT아일랜드)  ,애인이 돼 주길 바래요,oh oh oh
  Shayne Ward   ,Hit The Ground Running,biggest fool ever let go survive without touch need baby got tell need hit ground runnin back well rather die thousand deaths lose love drowning loneliness rise well forgive one last time tell baby still mine hit ground runnin back
"  이지형 ,  오지은  ",소리벽,
  Disturbed  ,The Game,tell exactly supposed allowed beat think could play another game maybe could win time kind like misery put darlin trust completely even try look way think could kill time really seem getting though see weeping sweetly think might take another taste little bit hell time lie lied right insane run life battle ends day right insane run life lied always wanted people remember leave little mark society know wish comin true today another victim dies tonight lie lied right insane run life battle ends day right insane run life lied really telling lies realize danger right insane run life battle ends day right insane run life lied little bitch went told lie never tell another lie little bitch went told lie never fucking lie
  McFly  ,Sorry`s Not Good Enough (Radio Edit),good good good good enough good good good enough good good good enough good good stop stop loving dreamer dreaming stop believing end must another way cos handle thought going away woah yeah sorry good enough breaking cos treat rough please go changing thinking said love baby call sorry good enough stop things dreamer gets fight feeling end thick ever end woah woah sorry good enough breaking cos treat rough please go changing thinking said love baby call sorry good enough oh said never leave yeah whole new reson sorry good enough everybody makes mistakes good good good good enough good good good enough good good good enough good good go changing go changing go changing go changing go changing go changing go changing go changing go changing sorry good enough go changing sorry good enough go changing sorry good enough go changing sorry good enough breaking cos treat rough please go changing thinking said love baby call sorry good enough sorry good enough sorry good enough
  Clutch  ,American Sleep ,mistress ices stygian skater scribing devices dancing sabres relentless counting sheep electrical fences americans leap paramorpheus somnambulating dream scarabaeus chorus refraining relentless counting sheep electrical fences americans leap one two fisherman stew boiled timber stirred broom three four pour floor feed beasties cook five six mortar brick weaker iron stronger sticks seven eight lock gate nothing sit wait nine ten bun oven wolf den companion chimera lethean grazer pausing herald mistress sabers relentless counting sheep electrical fences americans leap
  Booth  ,나만의 전쟁,could end war change mind could end war change mind could end war change mind
  Mansun  ,Until The Next Life,oh throw away weak saying needed cos always acting drama fill inbetween something next life throw away wish could go next life throw away wish could go time time change time never dealt easy hand grave dug cut cord battered bruised glory next life throw away wish could go next life throw away wish could go important things life tv england staring screen cos never chameleons change things regret single thing mean regret moment single thing die regret moment single thing mean na na na na na na na na na na na na na na na na na even darkest moment na na na na na na na na watching na na na na na na na na na na na na stop changing world said want change nation idiots love spark confusion regret single thing mean next life throw away yeah everybody hurts look closely come put hands guilty next life throw away wish could go next life throw away yeah
  Dark Angel  ,Creeping Death,slaves hebrews born serve pharaoh heed every word live fear faith unknown one deliverer wait something must done four hundred years let written let done sent chosen one let written let done kill first born pharaoh son creeping death let people go land goshen go thee bush fire blood running red strong nile plague darkness three days long hail fire let written let done let done kill first born pharaoh son creeping death die hand creep across land killing first born man die hand creep across land killing first born man rule midnite air destroyer born shall soon deadly mass creep steps floor final darkness blood lambs blood painted door shall pass let written let done sent chosen one let written let done kill first born pharaoh son creeping death
  Switchfoot  ,Yet,welcome planet welcome existence everyone everyone everybody watching everybody waits happens next happens next dare move dare move dare lift floor dare move dare move like today never happened today never happened welcome fallout welcome resistance tension tension could dare move dare move dare lift floor dare move dare move like today never happened today never happened maybe redemption stories tell maybe forgiveness right fell run escape gon na go gon na go salvation dare move dare move dare lift floor dare move dare move like today never happened today never happened today never happened today never happened
  로열 파이럿츠  ,Fly To You,girl call could fly could fly fly girl call could fly could fly fly could fly could fly could fly could fly fly
  Marine Life  ,Fool Of A Kind,old postcard belong scenic drive big sur bide time slowly see sights walking hand hand stop slow side going anywhere bout little hike sounds sea moved kerouac oh much crash roar rock shore whistling wind warms soul soft voice sunlight
  이승기  ,Smile Boy,happy smile happy smile happy smile wonderful life
  Krypteria  ,No More Lies,know real tell tell know real girl supposed feel around seems weird tell lies veritas tecum price pay way high lies veritas tecum want make sacrifice never cause want live lies lies veritas tecum veritas know true girl supposed lies put tell lies veritas tecum price pay way high lies veritas tecum want make sacrifice never cause want live lies lies veritas tecum veritas decided long ago take anymore take anymore veritas tecum price pay way high lies veritas tecum want make sacrifice never cause want live lies lies veritas tecum veritas
  노브레인  ,비와 당신 (노브레인 Ver.),
  Grouplove  ,Colours,man man man man air run around round round round town act like care see flying planet moon need explain everything changed know like huh ha huh ha huh ha huh ha pull switch switch switch inside head see black black greenand brown brown brown blue yellow violets red suddenly light appears inside brain think ways think days know changed color bad need sad really bad color bad need sad still got hand mistress mistress roof shot self blood wall cause face truth oh knock leave ground find space tell friends friends back gain late color bad need sad really bad oooooooooh color bad need sad really bad color bad need sad still got hands man man man man air float around round round downtown know care see us open road need explain everything changed know know call life oh yeah call call call life oh yeah call call yeah call life oh yeah call oooooooooohhhhh sweet love
  Brian Eno  ,Dead Finks Don`T Talk,oh cheeky cheeky oh naughty sneeky youre perceptive wonder knew finks dont walk well bad sense direction stumble round threes strange collection oh headless chicken poor teeth take much kicking youre always charming peck way finks dont dress well discrimination zombie time requires dedication oh please sir let go cos failed tests legs tied place stuff ive ever sad long time wanted works never got letter back fool bless soul fool bless soul oh perfect masters thrive disasters look harmless till find way dead finks dont talk well theyve got shaky sense diction much living hell dying fiction
  Longpigs  ,Lost Myself,sold one love one us live without dressed occasion day day forgives come always found easier dream careful stitches insisted lost speak live far weak lost sleep live far weak went bold hell one love one us read caressed persuaders day day relieves come things saying easier turn blame careful stitches insisted lost speak live far weak lost sleep live far weak sold one love one scream broke wings one love heart warm burn wants always found easier skirt around careful stitches insisted lost speak live far weak lost sleep live far weak
  에메랄드 캐슬  ,발걸음,
  국카스텐  ,한잔의 추억 (원곡가수 이장희),
  Radiohead  ,Black Star,get home work still standing dressing gown well know things around head coming gon na blame black star blame falling sky blame satellite beams home trouble words troubled mind try understand eating try stay awake hours since last slept coming know anymore blame black star blame falling sky blame satellite beams home get train stand think keep falling keep passing see face like coming gon na melt blame black star blame falling sky blame satellite beams home killing killing
