artist,title,English_clean_lyric
  에이브 (AEV)  ,생일축하해,falling love falling love happy birthday lover happy birthday lover happy birthday lover happy birthday happy birthday lover happy birthday lover happy birthday lover happy birthday
  The Paul Butterfield Blues Band  ,Goin` Down Slow (LP Ver.),fun never get well fun never get well health failing lord going slow going slow please write mother tell shape please write mother tell shape tell pray forgive sin sin next train south look clothes back home next train south look clothes back home cause health failing lord going slow going slow health failing lord going slow going slow feel like going like going slow feel like going like going slow feel like going like going slow feel like going like going slow feel like going like going slow
  시카 (Sica)  ,사랑하나 (Feat.박정훈),
  Jessica Allossery  ,Out of the Blue,never thought would find years passin even though l wanted true love happy ending doubt thought time run know felt loved one day came blue knew would two together like ouu ouu ouu feel love comin right blue blue came blue love gift beautiful romance love way happened eloping vegas white dress never late new chapter love ever new adventures laughter mmmmmm one day came blue knew would two together like ouu ouu ouu feel love comin right blue blue came blue love finally universe aligned time hope never apart heart one day came blue knew would two together like ouu ouu ouu feel love comin right blue ouu ouu ouu ou ou ou ou ouu ouu ouu ou ou ou ou ouu ouu ouu ouu ouu ouu one day came blue knew
  Denison Witmer  ,Constant Muse,constant muse mind ease jaded brightest color faded simplest things complicated song nineteen started sun burned skin open hearted hometown proud tucked parted song dreams wide awake always exactly takes oh constant muse pinned life chasing words every mood song dreams wide awake always exactly takes dreams wide awake always know exactly say oh constant muse pinned life chasing words every mood song mind ease jaded
  조인 (ZOIN)  ,좋아해요,oh oh oh oh woo woo woo woo woo love oh never say
  Taylor Swift  ,Teardrops On My Guitar,drew looks fake smile see want need everything bet beautiful girl talks got everything live without drew talks laugh cause funny even see anyone says love finally got right wonder knows think night reason teardrops guitar thing keeps wishing wishing star song car keep singing know drew walks tell breathe goes perfectly kind flawless wish could better hold tight give love look beautiful eyes know lucky cause reason teardrops guitar thing keeps wishing wishing star song car keep singing know drive home alone turn light put picture maybe get sleep tonight reason teardrops guitar one got enough break heart song car keep singing know time taken never enough need fall drew looks fake smile see
  Lucinda Williams  ,Mama You Sweet,love mama sweet love mama sweet love mama sweet love mama sweet love mama sweet ocean spirit cracks lips scars heart burden hips ocean becomes heavy tries push way ancient eyes memories mouth ocean becomes tears ebb flow lines face pain soul pain hits wall know way go ocean says crying tells pain follow pain courses every vein every limb trying find way secrets skin secrets hold finally give meet ocean tears tears hand shovel saying break beneath crust binds earthly skin buries trust somehow trust caught cracks lips scars heart burden hips love mama sweet
  다방  ,그런 사이 (Acoustic Ver.),baby wan na friends anymore baby wan na friends anymore
  Russian Red  ,Everyday Everynight,travelling really far stay watch plants sorry miles away plans apart yo discovering new land lonely young sad wanted side everyday everynight shall part everyday everynight shall part dancing head played forever last year man sorry keep trousers stay bed read good things agraid lonely young sad wanted side everyday everynight shall part everyday everynight shall part everyday everynight shall part everyday everynight shall part
  Bear`s Den  ,Agape,agape please dissipate yeah know got wrong reaching touch voice baby clutching straws even though words hurt still wan na hear everyday say let go let go wan na believe every word say scared losing know tell long love go leave know wan na know without agape please dissipate yeah know got wrong reaching touch baby clutching straws scared losing know tell long love go leave know wan na know without wan na know wan na know wan na know scared losing know tell long love go leave know know tell long love go leave know wan na know without wan na know without
  장우영  ,뚝,baby baby baby baby baby baby baby baby
  Wild Honey  ,Horoscopo,amigos que vienen van vecinos que te quieres cruzar que dice el horoscopo de la semana nunca te atreves preguntar cuando todo parece salir mal suena el telefono de madrugada que dice el horoscopo que dice el horoscopo de la semana dias de los que te gusta hablar fuera sigue nevando sin parar todas esas fotos que recordabas que dice el horoscopo que dice el horoscopo de la semana todas esas fotos todas esas fotos que recordabas que dice el horoscopo que dice el horoscopo de la semana todas esas fotos todas esas fotos que recordabas
"  로이킴 ,  배다해  ",너를 만나기 위해,
"  포스트맨 (Postmen) ,  공기남녀  ",설렘 is,lady boy love lady boy love lady boy love lady boy love lady boy love
  Jake Bugg  ,Country Song,gon na sing old country song heart cry name call sad gone run far trees far walkin old country lane drops rain call upon ones call name see please come back home alone gon na sing old country song heart strings old rusty guitar
  우리나라  ,한 그리움이 다른 그리움에게,
  이립  ,이 밤,
  Kenny Chesney  ,Rock Bottom,gone long gone morning left note said adios dear wrote tried hang hank tough enough could twang pain flat scrubbed keep drinking keep sinking good stuff til hit rock bottom cranked hit water back monster stack kick kick kick drum kicking butt got cali chick checking hit spitting back black hit rock bottom started bouncing back started bouncing back flying high tonight across town lone hillbilly playing stardust willy even getting ground tried hang hang stop got shot jay cash needle drop walk line kept shining juke box til hit rock bottom cranked hit water back monster stack kick kick kick drum kicking butt got cali chick checking hit spitting back black hit rock bottom started bouncing back til hit rock bottom cranked hit water back monster stack kick kick kick drum kicking butt got cali chick checking hit spitting back black hit rock bottom started bouncing back started bouncing back
  Simon & Garfunkel  ,Mrs. Robinson,mrs robinson jesus loves know wo wo wo god bless please mrs robinson heaven holds place pray hey hey hey hey hey hey like know little bit files like help learn help look around see sympathetic eyes stroll around grounds feel home mrs robinson jesus loves know wo wo wo god bless please mrs robinson heaven holds place pray hey hey hey hey hey hey hide hiding place one ever goes put pantry cupcakes little secret robinsons affair got hide kids coo coo ca choo mrs robinson jesus loves know wo wo wo god bless please mrs robinson heaven holds place pray hey hey hey hey hey hey sitting sofa sunday afternoon going candidates debate laugh shout got choose ev ry way look lose gone joe dimaggio nation turns lonely eyes woo woo woo say mrs robinson joltin joe left gone away hey hey hey hey hey hey
  강승호  ,바다 (Vocal. 문형태),
  우주히피  ,꿈인 듯 해,
  김세환  ,길가에 앉아서,
  이선희  ,가난한 연인을 위하여,
  나무자전거  ,사랑에 빠지기,
  김규민  ,옛 이야기,
  Migre Le Tigre  ,Used To Chaos,tragedy year wan na run away never return thousands gaps jumped still many lessons need learned still dreamer still believe eyes sometimes still searching ways leave sinking ship deny times nothing seems matter anyway swear things changing friend never know see voice still echoes inside head waiting break cops pulled wrote give shit definately used got certainly save side anyway hanging corner smoky backroom bar long makes wonder fuck times gone memories last still believe time moving fast times wrote nothing really matters anyway leaving today nothing left say leaving today rest starts die
  ellene  ,whiskey and cigarettes,sweetheart way tried many things get attention trying impress talk always act like fool oh ohh ohh like fool obsessed little bit crazy got ta way acting like care really say want make easier us chase keep running away drown whiskey cigarettes wait bring oh oh fool oh ohh fool oh oh fool
  노사연  ,님 그림자,
  장철웅  ,너에게 난 나에게 넌 (자전거탄 풍경),
  Joni Mitchell  ,The Hissing Of Summer Lawns  ,bought diamond throat put ranch house hill could see valley barbecues window sill see blue pools squinting sun hear hissing summer lawns put barbed wire fence keep unknown every metal thorn little blood patrols fence latin drum hissing summer lawns darkness wonder makes easy darkness joyful mask darkness tube gone darkness darkness darkness color contrast diamond dog carrying cup cane looking double glass looking much pride much shame black fly buzzing heat wave burning master voice hissing summer lawns gave darkness regret good reason quit gave roomful chippendale nobody sits still stays love kind lady choice hissing summer lawns
  Cyndi Lauper  ,Funnel Of Love,go going mind blank head spinning around around go deeper funnel love crazy crazy feeling get weak knees poor old head reelin around go deep funnel love tried tried run hide even tried run away ya hide funnel love bound get someday crazy crazy feeling get weak knees poor old head reelin go deep funnel love tried tried run hide even tried run away ya hide funnel love bound get someday go going mind blank head spinning around around go deep funnel love deeper deeper deeper funnel deeper deeper deeper funnel go deep funnel love deeper deeper deeper funnel deeper deeper deeper funnel go deeper funnel love deeper deeper deeper funnel deeper deeper deeper funnel
  Billy Joel  ,Why Judy Why,people world know best place go cry cry never asked much things changed need tell judy never thought would say say goodbye wan na die wan na die never thought would need need friend end tell judy oh scene wrong hang way oh cause hard make day man age young told feel old tell judy oh scene wrong hang way oh cause hard make day tomorrow cause dreams last live past tell judy tell judy oh tell judy
  Eric Clapton  ,We`Re All The Way,cause think stay way time like make amends friends chorus could time could go wherever put words us say acting halfway know way times see light know right wrong never meant confuse love chorus
  Bob Dylan  ,Marchin` To The City,well sitting church old wooden chair knew nobody would look sorrow pity rule earth skies looking nothing anyone eyes pretty girls wrong marching city road long snowflakes falling around head lord mercy feel heavy like lead hit hard seen much nothing heal touch pretty girl done wrong marching city road long loneliness got mind people around feel alone chained earth like silent slave trying break free death dark cave pretty girl done wrong marching city road long boys street beginning play girls like birds flying away carrying roses given thinking paradise wondering might pretty girl done wrong marching city road long go london maybe gay paree follow river get sea hoping could drink life clear streams hoping could dream life pleasant dreams pretty girl done wrong marching city road long well weak get weaker strong stay strong train keeps rolling night long looked irresistible glance smile could make planets dance pretty girl wrong marching city road long house fire burning skies thought rain clouds clouds passed gone remember name gon na win way wealth fame pretty girl wrong marching city road long know
  Chuck Berry  ,Maybellene,chorus maybellene true oh maybellene true done started things used verse motorvatin hill saw maybellene coupe deville cadillac rollin open road nothin outrun v ford cadillac doin bout ninety five bumper bumper rollin side side chorus maybellene true oh maybellene true started back things used chorus maybellene true oh maybellene true done started back things used verse cadillac pulled one hundred four ford got hot done got cloud started rain tooted horn passin lane rain water blowin hood knew doin motor good chorus maybellene true oh maybellene true done started back things used chorus oh maybellene true oh maybellene true done started back things used verse motor cooled heat went heard highway sound cadillac sittin like ton lead hundred ten half mile ahead cadillac lookin like sittin still caught maybellene top hill chorus maybellene true oh maybellene true done started back things used
  Sherry W  ,Amsterdam,woke sunshine city wish mine souls intertwined boy divine walked across bridge maybe danced little bit took stroll riverside problems got pushed aside walked around city oh gosh pretty sparkle water holding hands dads daughters fell asleep hands beautiful moon fell love amsterdam amsterdam make perfect two amsterdam fallen love bike nearest cafe order coffee listen music sit benches read book everything way walked across bridge maybe danced little bit took stroll riverside problems got pushed aside walked around city oh gosh pretty sparkle water holding hands dads daughters fell asleep hands beautiful moon fell love amsterdam amsterdam make perfect two amsterdam fallen love wish would never end cause whenever feel bliss walked around city oh gosh pretty sparkle water holding hands dads daughters fell asleep hands beautiful moon fell love amsterdam amsterdam make perfect two amsterdam fallen love amsterdam amsterdam make perfect two amsterdam fallen love
  송창식  ,밤눈,
  서유석  ,구름 나그네,
  꽃잠프로젝트  ,I Like You,like like like like like like like like like like like like like
  무적기타  ,짜장면 총각,right fantastic really
  Glen Hansard & Marketa Irglova  ,When Your Mind`s Made Up,ever want somethin call call come runnin fight door nothin worth runnin mind made mind made point trying change mind made mind made point trying stop see like everyone shit falls want run away hide far nothing else mind made mind made point trying change mind made mind made point even talkin mind made mind made point trying fight mind mind ohhhh point tryin change ohhhh ever want something call call come runnin
  김진호 (SG워너비)  ,한강애,
  전다은  ,어젯밤 일,
  케빈오  ,내 사랑 내 곁에,
  John Lee Hooker  ,I`m In The Mood,mood baby mood love mood baby mood love mood mood baby mood love said night time right time one love know night come baby god know far away mood mood baby mood love mood mood baby mood love said yes mama told leave girl alone mama know god know girl puttin mood mood baby mood love mood mood baby mood love
  Fairport Convention  ,Time Will Show The Wiser,mind keeps telling good heart aching tells time show wiser fallen love girl mine take hurt best friend mine know need someone hold love mind says heart says know go mind heart confusing tearing apart time show wiser well wish someone would help decision mine morals emotions hard combine easy way limit time takes till finds love hide know go mind heart confusing tearing apart time show wiser time show wiser time show wiser
  이지연  ,바람아 멈추어다오,
  Josh Kumra  ,The Answer,road miles ahead fell away end sky fall got holes pair shoes many questions head say never gon na find answers answers find know feel tomorrow know truth lie lie lie lie together lie lie lie lie together care gon na crash feels good go fast night well waste time brave come alive say never gon na find answers answers find know feel tomorrow know truth lie lie lie lie together lie lie lie lie together good things come wait right time right place good things come wait right time right time right time right place never gon na find answers answers find know feel tomorrow know truth lie lie lie lie together lie lie lie lie together
  김광석  ,타는 목마름으로,
  Maren Morris  ,Girl,homestretch hard times took hard left alright yeah life sure try put love built right nothing ever gon na move bones good rest matter yeah paint could peel glass could shatter let rain cause remain crack foundation baby know storm facing blow right stay put house fall bones good call dumb luck baby even mess although try always go way planned wolves came went still standing bones good rest matter yeah paint could peel glass could shatter let rain cause remain crack foundation baby know storm facing blow right stay put house fall bones good bones good bones good rest baby really matter paint could peel glass could shatter oh glass oh glass could shatter bones good rest rest matter ooh paint could peel glass glass could shatter yeah bones good rest matter yeah paint could peel glass could shatter let rain let rain let rain cause remain woo crack foundation woo baby know storm facing blow right stay put house fall bones good yeah ooh
  둘 다섯  ,긴머리 소녀,
  한마음  ,한강에 물 맑으면,
  로이킴  ,그대를 사랑한단 말,
  어쿠스윗  ,매일 듣고 싶은말,love say love love love love say love love love love say love love love
  나로  ,잘하고 있어 너,
  Eva Cassidy  ,Time After Time,sunshine gone warm away sunshine gone always gone long anytime goes away wonder time gone wonder long gon na stay sunshine gone house home anytime goes away well know know know know know know know know know know know know know know know know know know gone always gone long anytime goes away anytime goes away anytime goes away
  로이킴  ,멀어졌죠,
  Mason Ramsey  ,Twang,said good old country band playin west end say wan na go us bring best friends well said give five get ready house headed pick playlist ready rock well could knock knock baby knock door help hop right ford afford miss one minute oh baby could wan na show town wan na hold spin around anywhere would hard top could wan na ditch plans come hold hand spend afternoon yeah question asking rather cause anytime know gon na get see baby blues yeah always easy choice truth well could knock knock baby knock door help hop right ford afford miss one minute oh baby could wan na show town wan na hold spin around anywhere would hard top could ooh ooh could ooh ooh could knock knock baby knock door girl always leaving wantin could knock knock baby knock door help hop right ford afford miss one minute oh baby could wan na show town wan na hold spin around anywhere would hard top could ooh ooh could ooh ooh could ooh ooh could ooh ooh
  김므즈 (익명의 시인들)  ,한 여름밤의 꿈,
  Johnny Winter  ,Shame Shame Shame,well tried tell baby make sense got baby fence shame shame shame shame ah shame shame shame shame way well gone evening even say gone six clock morning come walkin home shame shame shame shame ah shame shame shame well sittin waitin come home wake baby sittin alone shame shame shame shame ah shame shame shame shame way
  꽃가람  ,보통의 날,
  Zac Brown Band  ,Heavy Is the Head (Feat. Chris Cornell),heavy head wears crown heavy head wears crown black dog drinks water trying cool tongue like king finds peace work never done night falls smoke water darkness closes cold white hand deep drown sin life long expedition second guessing decisions trying find missing keep fitting crying go wake king call arms kiss ring stand ground walls coming die die heavy head wears crown heavy head wears crown mad man blood alter queen head ghost shake rattling chains long dead soul knows trouble high upon throne loved judged many bares weight alone life long expedition second guessing decisions trying find missing keep fitting crying go wake king call arms kiss ring stand ground walls coming die die heavy head wears crown heavy head wears crown
  Chase Coy  ,If The Moon Fell Down (Feat. Colbie Caillat),everythime see smile makes heart beat fast know much soon tell hoping last cuz always wan na right side future near never certain please stay tonight must done something right deserve life must done something right along way get mind would even try cuz even close eyes dream time always wan na right side future near never certain least stay tonight musta done something right deserve life must done something right along way even moon fell tonight would nothing worry make whole world shine long everything alright must done something right deserve life must done something right along way
  Kings Of Convenience  ,I`d Rather Dance With You,rather dance talk move room space us shake hey like tune even could hear said doubt reply would interesting hear read single book year film saw like rather dance rather dance talk rather dance rather dance talk rather dance rather dance talk music loud noise crowd increases chance misinterpretation let hips talking make laugh acting like guy sings make smile really getting swing getting swing getting swing getting swing getting swing getting swing getting swing getting swing getting swing rather dance rather dance talk rather dance rather dance talk rather dance rather dance talk rather dance rather dance talk rather dance rather dance
  Freshlyground  ,I`d Like (2704),would kissed would held hand laid would find overly unkind would call insensitive say deserve die feelings tearing inside wasted hours dreaming night like call sometime would knew truth would told story life would find overly familiar towards would call crude fling aside birds feelings holding back inside wasted hours dreaming night like call sometime like need one time like call sometime would kissed would held hand laid would recognize need fighting long would recognize hunger fill feelings warming inside glorious hours dreaming night like call sometime like need one time like time like call
  이정선  ,그대 마음은,
  타예타  ,알고 있어,
  이종용  ,너,
  디저트카페 (Dessert Cafe)  ,마카롱,
  Susie Suh  ,In The Moonlight,see see caged heart passion sleeve music cocoon surrounding know know show much lose tonight choose dance alone moonlight stars falling sky find ah ah magic air lonest flower floating despair winter sun broken one craze sand heart grasp future slips past got moment say dance alone moonlight stars falling sky find ah ah ah oooh oh dance alone moonlight stars falling sky find ah ah ah know sure follow waiting cure ah ah ah
  일레인  ,I Apologise,apologise words know take back meant hurt honesty something value thought deserve truth truth bitter thought better know guess never asked sometimes even know thoughts take sometimes even know sometimes even know apologise well guess known always end making mistakes funny thing know well part never one seek truth bitter thought better know guess never asked sometimes even know thoughts take sometimes even know sometimes even know apologise sometimes even know thoughts take sometimes even know sometimes even know apologise
  조동진  ,끝이 없는 바람,
  Mary Chapin Carpenter  ,What Would You Say To Me (Album Version),would say would say would say met one day street broken dreams street broken dreams street broken dreams far away would offer smile would offer smile would stop talk would walk away would wan na see would wan na see another tear game play one one said done hurt way well take walk around town take walk around town collar head agaianst cold grey strangers strangers like strangers strangers hearts full achin fear whisper come may time goes one way time goes one way time knows one way come back remember remember might tenderly remember would say would say would say met one day
  Janis Ian  ,At Seventeen,learned truth seventeen love ment beauty queens high school girls clear skinned smiles married young retired valentines never knew friday night charades youth spent one beautiful seventeen learned truth us ravaged faces lacking social graces desperately remained home inventing lovers phone called say come dance murmured vague obscenities seems seventeen brown eyed girl hand downs whose name never could pronounce said pity please ones serve get deserve rich relationed hometown queen marries needs guarantee company elderly remember win game lose love sought gain debentures quality dubious integrity small town eyes gape dull surprise payment due exceeds accounts received seventeen us knew pain valentines never came whose names never called choosing side basketball long ago far away world younger today dreams gave free ugly duckling girls like play game dare cheat solitaire inventing lovers phone repenting lives unknown call say come dance murmur vague obscenities ugly girls like seventeen
"  Tim McGraw ,  Faith Hill  ",The Rest of Our Life,nineteen threw stuff car headed rockies got job bar selling beer locals barely getting tips rich kids daddy dime saw walk one night knew right telluride snow falling waking sleepy little town eyes world came alive never forget moment arrived telluride spent whole winter tangled fire casting shadows cabin wall drowning desire confessing secrets laughing loud high mountain thought never come dream living happiest ever telluride snow falling waking sleepy little town eyes world came alive never forget sleepless nights telluride telluride whoa oh oh ended like movie scene play part lover stood watched leave frozen heart telluride snow falling standing alone sleepy little town eyes world came alive never forget day said goodbye telluride snow falling waking sleepy little town eyes world came alive never forget sleepless nights telluride
  Cat Stevens  ,"If You Wan`t To Sing Out, Sing Out",well want sing sing want free free cause million things know want live high live high want live low live low cause million ways go know chorus want opportunity find new way today make true make undo see ah ah ah easy ah ah ah need know well want say yes say yes want say say cause million ways go know want want cause million things know chorus well want sing sing want free free cause million things know know know know know
  짙은  ,Let It Be Me,god bless day found want stay around beg let take heaven one must cling someone forever let time meet love find complete love without sweet love tell would life never leave lonely tell love always let
  심규선 (Lucia)  ,피어나,
  정태춘  ,형제에게,
  Tom Paxton  ,High Sheriff Of Hazard,high sheriff hazard hard working man fine sheriff plan hands pockets takes high sheriff hazard went pockets searched care nary nickel penny got thirty days bumps hair god bless high sheriff hazard caught one evening said look like russian look like red fond skin head beware high sheriff hazard thanked politely thanked five minutes later made phone call call strike meeting union hall damn high sheriff hazard men many sweat lives scratch living children wives sweat pennies mine owner thrives blessing high sheriff hazard union men strike troubles come high sheriff word mine owner bond mine owner know side wealthy high sheriff hazard well seems since world first began men willing scheme plan gouge fortune poor working man example high sheriff hazard answer simple answer clear get together nothing fear throw old bastard right ear farewell high sheriff hazard
  런치백  ,치킨은 살 안쪄요 살은 내가 쪄요 (Feat. ARRAN),
  Taylor Swift  ,The Outside,verse know would find went looking reason know read lines baby got nowhere go pre chorus tried take road less traveled nothing seems work first times right chorus ever try better nobody ever lets still see best view outside looking lot lonely places never outside verse saw never knew would give part part late see pre chorus could helped wanted one notices late anything chorus ever try better nobody ever lets still see best view outside looking lot lonely places never outside post chorus oh yeah chorus ever try better nobody ever lets still see best view outside looking lot lonely places never outside outro oh oh oh oh oh oh oh oh oh
  메모리  ,추억 속의 재회,
  Dakota Bradley  ,Somethin` Like Somethin`,explain goes brain beautiful scary baby know quite define heart beats somethin like summer somethin like saturday night somethin like getting drunk first time free fall cannon ball river clothes somethin like sunshine hearing name lips like song goes little something like woah oh know sure somethin like somethin feels nothin like nothin would millionaire could sail air walk near baby would save dime spend time everyday rest life would somethin like summer somethin like saturday night somethin like getting drunk first time free fall cannon ball river clothes somethin like sunshine hearing name lips like song goes little something like woah oh know sure somethin like somethin feels nothin like nothin put label sure would call feels good somethin like summer somethin like saturday night somethin like getting drunk first time free fall cannon ball river clothes somethin like sunshine hearing name lips like song goes little somethin like woah oh know sure somethin like somethin feel nothin like nothin like nothing somethin like somethin feels nothin like nothin
  Carrie Underwood  ,Renegade Runaway,looks like angel picturesque looks like walked right wild wild west devil satin dress even know hair trigger aimin right chest time figure gave runaround know tumbleweed blowin wind come sundown call girl like renegade runaway sure shot love ash smokin cigarette yeah pretty face love leave play like heartbreak bandit outlaw quick draw take fall renegade runaway runaway runaway runaway better run away run away run away run away see name alive dead yeah take either way cause wanted place bet ridin sunset long hair flyin cross desert let tell boy never gon na catch renegade runaway sure shot love ash smokin cigarette yeah pretty face love leave play like heartbreak bandit outlaw quick draw take fall renegade runaway runaway runaway runaway oh baby run away young gunslinger makin new amends tough nails corset call renegade runaway runaway runaway yeah pretty face love leave play like heartbreak bandit outlaw quick draw take fall renegade runaway runaway runaway runaway better run away run away run away run away renegade
  B.B. King  ,Walkin` In The Sun,well things goin wrong long enough know everything right walkin dark long enough know finally seen light losin long enough know finally even blind man tell walkin sun well cried enough tears recognize feeling called smile bottom rung long enough know doin style runnin long enough know need run even blind man tell walkin sun oh wind back sailin ship overdue blown many chances gon na blow one seen enough bad times know good times begun even blind man tell walkin sun even blind man tell walkin sun even blind man tell walkin sun even blind man tell walkin sun
  도나웨일  ,A Spring Day,spring day
  Taylor Swift  ,All Too Well,walked door air cold something bout felt like home somehow left scarf sister house still got drawer even oh sweet disposition wide eyed gaze singing car getting lost upstate autumn leaves falling like pieces place picture days know long gone magic might okay fine oh oh oh caus ar little town street almost ran red cause lookin wind hair remember well photo album counter cheeks turning red used little kid glasses twin sized bed mother telling stories bout tee ball team tell bout past thinking future tossing car keys fuck patriarchy key chain ground always skipping town thinking drive time gon na say love never called till dead gone buried check pulse come back swearing three months grave wondered went reached felt shame held lifeless frame know long gone nothing else could forget long enough forget needed cause middle night dancing round kitchen refrigerator light stairs remember well nobody know kept like secret kept like oath sacred prayer swear remember well yeah maybe got lost translation maybe asked much maybe thing masterpiece til tore running scared remember well call break like promise casually cruel name honest crumpled piece paper lying cause remember say well ends well new hell every time double cross mind said closer age maybe would fine made want die idea never needing ever lovely jewel whose shine reflects weeping party bathroom actress asking happened happened charmed dad self effacing jokes sipping coffee like late night show watched watch front door night willing come said supposed fun turning twenty one time fly like paralyzed like old self still trying find plaid shirt days nights made mail back things walk home alone keep old scarf first week cause reminds innocence smells like get rid cause remember well yeah cause loved back lost one real thing ever known rare remember well wind hair remember stairs remember rare remember well never good telling jokes punch line goes get older lovers stay age brooklyn broke skin bones soldier returning half weight twin flame bruise paint blue us love affair maim cause city barren cold still remember first fall snow glistened fell remember well us love affair maim well us remember well us remember us well wind hair stairs sacred prayer rare remember well wind hair stairs sacred prayer rare remember wind hair stairs sacred prayer rare remember wind hair stairs sacred prayer rare remember
  Lucy Rose  ,Gamble,take blame time cause fault kind cause searching reason believe something cause gamble like use still things mind mind leave cause pain cause brought kind cause searching reason believe something cause gamble like use still things mind mind said work talk said work talk said work talk said work talk
  Simon & Garfunkel  ,The Only Living Boy In New York,tom get plane right time know part go fine fly mexico da n da da n da n da da living boy new york get news need weather report gather news need weather report hey got nothing today smile da n da da n da da n da da living boy new york half time gone know know half time gone know know tom get plane right time know eager fly hey let honesty shine shine shine da n da da n da da n da da like shines living boy new york living boy new york
  옥슨82  ,윷놀이,
"  Dan & Shay ,  Justin Bieber  ","10,000 Hours (Piano)",love rain make dance drunk friends party favorite song make smile think close eyes tell dreamin everything wan na know spend ten thousand hours ten thousand oh takes learn sweet heart might never get gon na try ten thousand hours rest life gon na love ooh ooh ooh ooh ooh miss road grew get middle name grandma think forever think close eyes tell dreamin everything wan na know spend ten thousand hours ten thousand oh takes learn sweet heart might never get gon na try ten thousand hours rest life gon na love ooh ooh ooh ooh ooh gon na love ooh ooh ooh ooh ooh ooh want good bad everything ooh got ta cure curiosity ooh yeah spend ten thousand hours ten thousand oh takes learn sweet heart might never get gon na try ten thousand hours rest life gon na love ooh ooh ooh ooh ooh gon na love ooh ooh ooh ooh ooh gon na love gon na love
  Julien May  ,Love The Rainy Days,love rainy days walking haze soul around yeah im right wan na wandering streets shuffling feet earphones hooked phone drifting zone love rainy days humming bobble im bundled roaming like animal got nowhere go place got ta rainy love rainy love rainy love rainy days love rainy love rainy love rainy days world stopping moment im running like rain love rainy love rainy love rainy days soaked bone go home hell dont mind ill dry sun comes la la la la humming bobble im bundled roaming like animal got nowhere go place got ta rainy love rainy love rainy love rainy days love rainy love rainy love rainy days world stopping moment im running like rain love rainy love rainy love rainy days love rainy love rainy love rainy days love rainy love rainy love rainy days world stopping moment im running like rain love rainy love rainy love rainy days soaked bone go home
  Phoebe Bridgers  ,Motion Sickness,hate miss like little kid faked every time alright hardly feel anything hardly feel anything gave fifteen hundred see hypnotherapist went one time let slide fell hard times year ago hoping would let go emotional motion sickness somebody roll windows words english language could scream drown outside looking throwing rocks around room bleeding back glass glad made sorry went like emotional motion sickness somebody roll windows words english language could scream drown sing english accent guess late change know never gon na let try drown said met bored said met bored band born emotional motion sickness try stay clean live without want know would happen surrender sound surrender sound
  Bon Iver  ,Blood Bank,woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time woods mind building still slow time
  Big Phony  ,Short Intermission,lie anybody calls say town really want know need time finish started want alone sick noise yelling choice make rules much short intermission like say drugs enough pray fill need pray lord soul keep humble act piety got ta get like say lie tell want got ta get got ta get soon got ta get got ta get soon like say lie tell want lie anybody calls say town really want know need time finish started
  아톰북  ,O,oh born dark night sky mind oh born dark night sky mind reason adored day reason adored day reason adored day
  박혜경  ,Lemon Tree (신사동 호랭이 Remix),lemon tree lemon tree lemon tree lemon tree lemon tree
  1Way  ,빈gone,peace peace peace hey peace peace peace hey peace peace peace hey peace peace peace hey peace peace peace hey
  Mary Chapin Carpenter  ,Grand Central Station (Album Version),got work clothes love sweat dirt holy dust upon face shirt headin uptown shifts changin grand central station got lunch box got hard hat hand hero mister workin man voices keep askin take grand central station grand central station wan na stand beneath clock one time wan na wait platform hudson line guess never really alone far pull home stars upon painted dome still shine paid way nd street lit cigarette stared feet imagined ones ever stood waitin grand central station grand central station hercules starin next minerva mercury well nod start crawl flyers coverin every wall faces missing see tomorrow back workin pile going comin single file job done one trip makin grand central station grand central station grand central station grand central station
  Denison Witmer  ,Chesapeake Watershed,follow river sound taking words mouths long way go know alright alright chesapeake watershed blue tower overhead cul de sac road father home awake night awake night linens cedar chests notepads instruments weeks row stayed alone alright alright
"  Peter, Paul & Mary  ",75 Septembers,year yellow cab shadow great world war third kid grandmom came world rolling farm maryland wilson president summer blew good bye trees child changing times growing wars fords rolled line bars closed doors imagine back snap brim hat farmer tan horses drew wagons fields chorus fields four lanes moon name amazed things change stay sit porch wonder time flies seem barely creep along septembers come gone fields gold fawn spring house dark cool rooster crow dawn got school would tell tales grandad hired men drove old road town chorus
  Leonard Cohen  ,Lover Lover Lover,lover lover lover asked father said father change name one using covered fear filth cowardice shame yes lover lover lover lover lover lover lover come back yes lover lover lover lover lover lover lover come back said locked body meant kind trial use weapon make woman smile yes lover lover lover lover lover lover lover come back yes lover lover lover lover lover lover lover come back let start cried please let start want face fair time want spirit calm yes lover lover lover lover lover lover lover come back yes lover lover lover lover lover lover lover come back never never turned aside said never walked away built temple covered face yes lover lover lover lover lover lover lover come back yes lover lover lover lover lover lover lover come back may spirit song may rise pure free may shield shield enemy yes lover lover lover lover lover lover lover come back yes lover lover lover lover lover lover lover come back yes lover lover lover lover lover lover lover come back yes lover lover lover lover lover lover lover come back
